question,answer,contexts,ground_truth,context_precision,answer_relevancy,context_recall,faithfulness,answer_similarity,context_entity_recall,answer_correctness
Estágio é obrigatório?,"Sim, o estágio curricular obrigatório faz parte dos requisitos para a conclusão do curso na University of Brasília. Este estágio pode ser da modalidade componente obrigatório ou optativo, e nesse caso, você ganhará créditos que contarão para sua formatura. A lei permite que este estágio seja remunerado ou não remunerado.

No entanto, é importante notar que o estágio não obrigatório é uma atividade opcional ou complementar regulamentada por cada curso e orientada para a complementação da formação acadêmica e profissional. Neste caso, você não ganha créditos, mas precisa receber alguma remuneração, pois isso é uma obrigação legal.

Para mais informações sobre estágio na University of Brasília, consulte o Manual de Orientações no Módulo de Estágio do Sistema Integrado de Gerenciamento de Atividades Acadêmicas (SIGAA).","['É obrigatório o estágio que faz parte dos requisitos para a\nconclusão do curso (seja na modalidade de componente\nobrigatório ou optativo). Nesse caso, como você ganhará\ncréditos que contarão para sua formatura, a lei permite\nque o estágio seja remunerado ou não remunerado.\nEstágio não obrigatório\nÉ a atividade opcional ou complementar regulamentada\npor cada curso e orientada para a complementação da\nformação acadêmica e profissional, realizada por livre\nescolha do(a) estudante: ou seja, nesse caso, você não\nganha créditos, mas precisa receber alguma remunera-\nção, que é uma obrigação legal.\nInformações\nimportantes\nsobre estágio\nÉ possível converter um estágio nãoManual de Orientações no Módulo de Estágio do \nSistema Integrado de Gerenciamento de Atividades \nAcadêmicas (SIGAA)  \n \n Estágio Não Obrigatório  \n– Discentes – \n \n \n \n \n \n \n \n \n \n \nBrasília, 19 de agosto de 2022Manual de Orientações no Módulo de Estágio \ndo Sistema Integrado de Gerenciamento de \nAtividades Acadêmicas (SIGAA)  \n \n Estágio Curricular Obrigatório \n– Discentes – \n \n \n \n \n \n \n \n \nBrasília, 19 de agosto de 2022']","O estágio pode ser obrigatório em alguns cursos, sendo um componente essencial para a conclusão da graduação.",0.9999999999,0.871212268982252,1.0,1.0,0.8351438549934229,0.3333333322222222,0.5837859637483558
Preciso assinar algum documento para o estágio?,"Sim, você precisa assinar um documento para confirmar seu estágio. Este documento é um Termo de Adesão ao Estágio, que deve ser assinado pelo(a) representante da empresa, pelo(a) supervisor do estágio e por você como discente. Após a assinatura, o documento deve ser enviado conforme as instruções fornecidas no contexto.","['ASSINADO PARA A EMPRESA/LOCAL DE ESTÁGIO? ...................................... 19 \nPARA GERENCIAR SEU ESTÁGIO E PREENCHER OS RELATÓRIOS PERIÓDICO E \nFINAL .......................................................................................................... 21formato pdf, com as seguintes assinaturas: do(a) representante da empresa, do(a) \nsupervisor(a) e do(a) discente. \n \n25) Neste caso, não será realizado o registro no SIGAA, apenas o envio do documento, conforme \nas orientações do item anterior. \n \n \nMEU ESTÁGIO ESTÁ ATIVO. COMO FAÇO PARA MANDAR O ARQUIVO \npdf ASSINADO PARA A EMPRESA/LOCAL DE ESTÁGIO? \n \n \n26) Na página inicial, clicar no menu: Estágio → Gerenciar EstágiosATIVO ......................................................................................................... 17 \nENVIO DE TERMO DE RESCISÃO OU CANCELAMENTO DE ESTÁGIO NÃO \nOBRIGATÓRIO ............................................................................................. 18 \nMEU ESTÁGIO ESTÁ ATIVO. COMO FAÇO PARA MANDAR O ARQUIVO pdf \nASSINADO PARA A EMPRESA/LOCAL DE ESTÁGIO? ...................................... 18 \nPARA GERENCIAR SEU ESTÁGIO E PREENCHER O RELATÓRIO FINAL ............. 19']","Para realizar o estágio, o estudante precisa assinar o Termo de Compromisso de Estágio, que formaliza o acordo entre as partes envolvidas.",0.0,0.9013115440240528,0.0,1.0,0.8786070185450219,0.0,0.5196517546362556
"Sobre a formatura, o que devo saber?","Para a conclusão do curso e a obtenção do diploma na Universidade de Brasília (UnB), você deve estar ciente dos seguintes requisitos:

1. **Aprovação em todos os componentes curriculares obrigatórios**: É fundamental que você tenha uma boa preparação para as disciplinas, pois qualquer reprovação pode atrasar o seu processo de formatura.

2. **Integralização do número de horas exigidas**: O cumprimento da carga horária total estabelecida pelo curso é um requisito importante. Isso inclui não apenas as aulas presenciais, mas também atividades extracurriculares e outras responsabilidades acadêmicas.

3. **Participação na outorga de grau**: Durante o período final do seu curso, você precisará encaminhar via SIGAA (Sistema Integrado de Gestão Acadêmica da UnB) seu RG e comprovante de conclusão do ensino médio para iniciar os trâmites necessários à formatura.

É importante que você se mantenha atualizado sobre as mudanças no processo, pois a terceira reprovação pode levar ao desligamento do curso. Se você estiver perto do limite de permanência e ainda tiver muitos componentes curriculares pendentes, é recomendável que você cumpra uma condição específica para evitar o risco de desligamento.

A cerimônia formal de colação de grau será organizada pelos institutos e faculdades da UnB. Nela, você receberá seu título de graduado(a). Em alguns casos, a colação de grau pode ser concedida antecipadamente se houver uma justificativa válida.

Certifique-se sempre de seguir as orientações fornecidas pelo seu departamento acadêmico e utilize o SIGAA para acompanhar seu progresso e garantir que você esteja em conformidade com todos os requisitos necessários.","['é muito importante que você se prepare para o proces-\nso, olhando a lista de disciplinas ofertadas, seu histó-\nrico escolar e o fluxo do seu curso, além de observar\na reserva de vagas nas turmas de cada componente\ncurricular em que você deseja se matricular. Cada uma\ndessas informações te ajudará a montar sua grade de\nmaneira que, antes de começar o período de matrículas\noficial você já tenha um plano de matrícula que defi-\nna quais componentes curriculares você precisa cursar\ne qual a melhor estratégia para conseguir a sua vaga.\nDepois da matrícula\nÉ importante checar, ao final do processo (e também\ndurante o semestre) se houve alguma alteração indevi-gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umFormatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-']","Para a formatura, o estudante deve cumprir todos os componentes curriculares e requisitos para a integralização do curso.",,,,,0.8562218424817394,0.249999999375,
O que acontece na colação de grau?,"Na colação de grau, o(a) estudante do University of Brasília recebe oficialmente seu diploma após a conclusão bem-sucedida dos requisitos estabelecidos pelo curso. Esta cerimônia é organizada autônoma pelos institutos e faculdades da UnB e é uma ocasião formal para celebrar o término do percurso acadêmico.

Durante a colação de grau, os graduados são chamados individualmente ao palco para receberem seus diplomas diretamente das mãos dos membros do corpo docente ou administrativo. É um momento emocionante e importante na vida acadêmica desses estudantes.

Além da entrega do diploma, a cerimônia também é uma oportunidade para os graduados interagirem com familiares e amigos que podem estar presentes, celebrando juntos essa conquista.","['gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umFormatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)']","Na colação de grau, o estudante recebe oficialmente o diploma, concluindo sua trajetória acadêmica na graduação.",,0.8703888835390794,,,0.8436610513282845,0.0,
Existe intercâmbio na unb?,"Sim, existe intercâmbio na UnB. A Universidade de Brasília oferece oportunidades de intercâmbio e mobilidade acadêmica para seus alunos. Isso significa que é possível cursar disciplinas em outras universidades no Brasil ou no exterior, aproveitando essas experiências no histórico escolar da UnB.

Essa mobilidade nacional é fruto de convênios firmados entre as diversas Instituições Federais de Ensino Superior (IFES), permitindo a mobilidade de estudantes de graduação entre as instituições-membro da Associação.","['que fica para toda a vida, propiciando\nformação para transformação da\nsociedade. Quem sabe até dá para\nse empolgar em fazer um mestrado\nou doutorado. |\n+\nIntercâmbio e dd\nmobilidade acadêmica\nA UnB é um mundo, mas seu mundo não precisa ser só *\nna UnB! Fique atento(a) para as oportunidades de inter-\ncâmbio e mobilidade acadêmica (que é a possibilidade\nde cursar disciplinas em outras universidades pelo país\nou no exterior e aproveitar no seu histórico).\nA mobilidade nacional é fruto de convênio firmado en-\ntre as diversas Instituições Federais de Ensino Supe-\nrior (IFES) que permite a mobilidade de estudantes de *\ngraduação entre as instituições-membro da Associação(Sim, você vai ter seu próprio endereço de\ne-mail da UnB, que será seu número de\nmatrícula seguido de (Daluno.unb.br!). O\ne-mail institucional será o principal canal\nde comunicação com a instituição, portan-chance de reestabelecer seu vínculo com a UnB por\nmeio do processo de reintegração.\n48\nReintegração\nAo ser oficialmente comunicado(a) sobre seu desliga-\nmento, você poderá solicitar sua reintegração em um\nprazo máximo de até dois anos, após a formalização do\ndesligamento. A solicitação será realizada por peticio-\nnamento eletrônico, apresentando argumentos e com-\nprovantes que fundamentem seu pedido de reintegra-\nção. Seu processo será então analisado no sentido de\nse verificar as suas condições de superar as dificulda-\ndes que levaram ao desligamento. Mas fique atento(a),\nexistem prazos que você precisa seguir rigorosamente.\nVeja os detalhes em www.deg.unb.br.']","A UnB oferece programas de intercâmbio e mobilidade internacional com universidades parceiras, permitindo que estudantes realizem parte dos estudos no exterior.",0.9999999999,,1.0,1.0,0.8578405855354762,0.249999999375,0.589460146383869
O que é a monitoria?,"A monitoria no University of Brasília (UnB) é uma atividade acadêmica em que alunos mais experientes auxiliam outros alunos em componentes curriculares nos quais já tenham sido aprovados. Esta prática integra o conjunto de ações do Decanato de Ensino de Graduação (DEG), visando à melhoria da qualidade do ensino e da aprendizagem, contribuindo para a redução dos índices de reprovação e evasão na universidade.

A monitoria é uma atividade eletiva registrada no histórico escolar com carga horária de 30 horas. Os monitores são selecionados pelo professor responsável pela disciplina, após o aluno ter sido aprovado nela. A função do monitor inclui auxiliar os colegas em dúvidas teóricas e práticas, promovendo uma cooperação mútua entre estudantes e professores.

Além disso, a monitoria oferece aos alunos a oportunidade de experimentar novas práticas pedagógicas que fortalecem a articulação entre teoria e prática, além da integração curricular em diferentes aspectos. A atividade também pode ser uma forma de ganho de experiência profissional para os monitores.

Para se tornar um monitor, é necessário procurar o professor responsável pela disciplina interessada, pois ele fornecerá as informações sobre o procedimento de seleção. É importante ressaltar que a possibilidade de exercer monitoria está condicionada à aprovação no componente curricular em questão.

Informações adicionais podem ser obtidas na página do DEG (www.deg.unb.br/monitoria-caa) ou com o coordenador do curso ou seu centro acadêmico. A UnB oferece diversas soluções para apoiar os alunos, incluindo ajuda acadêmica, apoio psicológico e assistência socioeconômica, caso haja alguma dificuldade acadêmica ou necessidade de apoio.","['só é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.experimentação e da aprendizagem de diferentes ativi-\ndades, propiciando melhor formação acadêmica e pos-\nsibilitando os primeiros contatos com a docência.\nEm termos curriculares, a monitoria terá carga horária\nde 30h e será registrada no histórico escolar como ativi-\ndade eletiva (módulo livre).\nSe você tiver interesse em ser monitor(a) de alguma dis-\nciplina, procure o(a) professor(a) responsável, pois ele(a)\nlhe fornecerá as informações sobre o procedimento de\nseleção de monitores(as) daquela disciplina. Lembre-se,\nsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadaso(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-\nluções para apoiar você caso haja alguma dificuldade\nacadêmica ou necessidade de apoio psicológico ou de ajuda socioeconômica.\nAjuda acadêmica\nMonitoria\nA atividade de monitoria permite conhecer novas práti-\ncas e experiências pedagógicas que visam fortalecer a\narticulação entre teoria e prática, bem como a integra-\nção curricular em diferentes aspectos. Um dos princi-\npais objetivos da monitoria é promover a cooperação\nmútua entre estudantes e professores(as), por meio da']","A monitoria é uma atividade acadêmica na qual os estudantes selecionados auxiliam professores no ensino de disciplinas, sob orientação docente.",,,,,0.8861494655644406,0.16666666638888888,
Como posso ser monitor?,"Para se tornar um(a) monitor(a) na Universidade de Brasília (UnB), é necessário seguir alguns passos:

1. **Aprovação em Disciplina**: Você deve ter sido aprovado(a) no componente curricular para o qual deseja ser monitor.

2. **Interesse e Procura**: Se interessar pela oportunidade, procure o professor responsável pelo curso desejado. Ele(a) fornecerá as informações sobre o procedimento de seleção.

3. **Seleção**: O processo de seleção pode variar conforme a disciplina, mas geralmente envolve uma avaliação do desempenho acadêmico e outras competências relevantes para a função.

4. **Informações Adicionais**: Para mais detalhes sobre o processo de monitoria, você pode consultar o site www.deg.unb.br/monitoria-caa.

Lembre-se que a monitoria é uma atividade eletiva registrada no histórico escolar como módulo livre, com carga horária de 30h.","['experimentação e da aprendizagem de diferentes ativi-\ndades, propiciando melhor formação acadêmica e pos-\nsibilitando os primeiros contatos com a docência.\nEm termos curriculares, a monitoria terá carga horária\nde 30h e será registrada no histórico escolar como ativi-\ndade eletiva (módulo livre).\nSe você tiver interesse em ser monitor(a) de alguma dis-\nciplina, procure o(a) professor(a) responsável, pois ele(a)\nlhe fornecerá as informações sobre o procedimento de\nseleção de monitores(as) daquela disciplina. Lembre-se,\nsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadassó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.é muito importante que você os conheça muito bem. As\nnormas são formuladas por órgãos colegiados, como\no colegiado do curso, no âmbito do próprio curso, e os\nconselhos, no âmbito de cada unidade acadêmica (fa-\nculdade, instituto etc.). No âmbito de toda a Universi-\ndade, os colegiados responsáveis pela elaboração das\nnormas são a Câmara de Ensino de Graduação (CEG)\ne o Conselho de Ensino, Pesquisa e Extensão (CEPE).\nÉ muito importante estar atento(a) às atualizações das\nnormas (pois elas ocorrem com alguma frequência) e\nparticipar das discussões no âmbito desses órgãos (em\ntodos há representação estudantil).\nRevisão de menção\nCaso discorde da menção que recebeu, você deverá']","Para ser monitor, o estudante deve participar do processo seletivo organizado pelo departamento responsável.",,,,,0.8554478372933256,0.0,0.2138619593233314
O que é a tutoria?,"A tutoria de graduação na Universidade de Brasília integra as ações do Decanato de Ensino de Graduação (DEG) e visa à melhoria da qualidade do ensino e da aprendizagem, contribuindo para a redução dos índices de reprovação e evasão. Trata-se de um programa de apoio acadêmico em que estudantes mais experientes e com desempenho acadêmico destacado, sob coordenação pedagógica docente, auxiliam outros(as) estudantes a se integrarem à Universidade e a potencializarem a aprendizagem.","['gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.SIGAA -— Sistema de Administração de Atividades Acadêmicas\nTCC — trabalho de conclusão de curso\nTCE — termo de compromisso de estágio\nTJ — trancamento parcial de matrícula excepcional e justificado\nTR — trancamento parcial de matrícula ou trancamento automático de disciplina\nUAB — Universidade Aberta do Brasil\nUnB — Universidade de Brasília']",A tutoria é um programa de acompanhamento acadêmico e orientação oferecido aos estudantes para auxiliar em sua trajetória na graduação.,0.9999999999,0.8578986144301234,1.0,1.0,0.8555203616671855,0.0,0.46388009041679634
Qual é a diferença entre tutoria e monitoria?,"A tutoria e a monitoria são duas iniciativas diferentes no contexto do ensino superior, mas ambas visam auxiliar os estudantes em seu processo de aprendizagem.

Tutoria: A tutoria de graduação é um programa coordenado pelo Decanato de Ensino de Graduação (DEG) que visa melhorar a qualidade do ensino e da aprendizagem. Os tutores são estudantes mais experientes, com desempenho acadêmico destacado, que auxiliam outros alunos na integração à universidade e no potencialamento da aprendizagem. A tutoria não tem uma carga horária definida específica e é um apoio contínuo ao longo do período letivo.

Monitoria: A monitoria refere-se a atividades específicas de acompanhamento acadêmico, geralmente associadas a componentes curriculares. Os monitores são estudantes que já foram aprovados em determinada disciplina e que auxiliam seus pares nessa mesma disciplina. A monitoria tem uma carga horária definida (30h) e é registrada no histórico escolar como atividade eletiva.

Ambas as iniciativas visam apoiar os estudantes, mas a tutoria é mais abrangente e contínua, enquanto a monitoria é focada em disciplinas específicas.","['só é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.experimentação e da aprendizagem de diferentes ativi-\ndades, propiciando melhor formação acadêmica e pos-\nsibilitando os primeiros contatos com a docência.\nEm termos curriculares, a monitoria terá carga horária\nde 30h e será registrada no histórico escolar como ativi-\ndade eletiva (módulo livre).\nSe você tiver interesse em ser monitor(a) de alguma dis-\nciplina, procure o(a) professor(a) responsável, pois ele(a)\nlhe fornecerá as informações sobre o procedimento de\nseleção de monitores(as) daquela disciplina. Lembre-se,\nsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadasCEPE — Conselho de Ensino, Pesquisa e\nExtensão\nDEG — Decanato de Ensino de Graduação\nDEX — Decanato de Extensão\nDPG -— Decanato de Pós-Graduação\nEAD — ensino a distância\nIFE — intituição federal de ensino superior\nIRA- Índice de Rendimento Acadêmico\nMOODLE — software livre de apoio à aprendizagem em ambiente virtual\nPPC — projeto pedagógico do curso\nSAA — Secretaria de Administração Acadêmica\nSEI — Sistema Eletrônico de Informação\nSIGAA -— Sistema de Administração de Atividades Acadêmicas\nTCC — trabalho de conclusão de curso\nTCE — termo de compromisso de estágio\nTJ — trancamento parcial de matrícula excepcional e justificado']","A principal diferença entre tutoria e monitoria é que a monitoria envolve apoio direto no ensino de disciplinas, enquanto a tutoria oferece orientação acadêmica.",,,,,0.8781762200874048,0.4999999975,
Existem programas de ajuda na UnB?,"Sim, existem vários programas de assistência na Universidade de Brasília (UnB). A instituição oferece apoio socioeconômico para estudantes que se enquadram em situações vulneráveis ou em risco social. Alguns desses programas incluem:

- **Programa Bolsa Alimentação no Restaurante Universitário**: Este programa fornece auxílio financeiro para a compra de refeições no restaurante universitário, ajudando os estudantes a manterem uma alimentação adequada.

- **Programa Moradia Estudantil da Graduação (PMEG)**: Oferece diferentes modalidades de apoio moradiário. A ""Auxílio Moradia"" fornece subsídios para aluguel, enquanto a ""Vaga na UnB"" oferece alojamento gratuito em residências universitárias.

- **Ajuda Acadêmica**: Inclui monitoria, que permite aos estudantes receberem apoio acadêmico de professores ou pares. Este programa visa fortalecer a articulação entre teoria e prática, além de promover a cooperação mútua entre alunos e docentes.

Essas iniciativas fazem parte da Política de Assistência Estudantil da UnB, que tem como objetivo principal garantir o direito à educação superior para todos os estudantes, independentemente das condições socioeconômicas. É importante que os estudantes interessados em participar desses programas consultem o(a) coordenador(a) do seu curso ou o centro acadêmico para obter informações detalhadas e se inscreverem nos prazos estabelecidos.","['Preciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-permanência dos(as) estudantes socioeconomicamen-\nte vulneráveis e/ou em risco social na UnB. Esses pro-\ngramas oferecem desde instalações para moradia até\nalimentação, passando por auxílios em dinheiro para\nmanutenção das necessidades básicas. Essas ações\nconstituem a Política de Assistência Estudantil da UnB.\nSe você se enquadra nessa situação, precisa ficar aten-\nto(a) às regras e prazos para participar desses progra-\nmas e ter direito aos benefícios.\nAlguns exemplos de programas estão listados abaixo.\nPrograma Bolsa Alimentação no Restaurante\nUniversitário\nPrograma Moradia Estudantil da Graduação (PME-\n-G) nas modalidades Auxílio Moradia, Vaga nao(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-\nluções para apoiar você caso haja alguma dificuldade\nacadêmica ou necessidade de apoio psicológico ou de ajuda socioeconômica.\nAjuda acadêmica\nMonitoria\nA atividade de monitoria permite conhecer novas práti-\ncas e experiências pedagógicas que visam fortalecer a\narticulação entre teoria e prática, bem como a integra-\nção curricular em diferentes aspectos. Um dos princi-\npais objetivos da monitoria é promover a cooperação\nmútua entre estudantes e professores(as), por meio da']","Existem diversos programas de ajuda na UnB, como assistência estudantil, bolsas de estudo, auxílio financeiro e programas de apoio acadêmico.",0.9999999999,,,0.8888888888888888,0.8744851887596689,0.249999999375,0.9686212971899172
Quais plataformas devo utilizar na UnB?,"Desculpe, mas eu não sei te responder. A informação fornecida se refere ao processo de pré-cadastro para estágios na Universidade de Brasília (UnB), mas não menciona nenhuma plataforma específica que os alunos devam utilizar. Para obter informações sobre plataformas utilizadas pela UnB, seria necessário buscar diretamente no site oficial da universidade ou entrar em contato com o Decanato de Ensino de Graduação (DEG) ou a Diretoria de Acompanhamento e Integração Acadêmica (DAIA).","['nos nossos polos de educação a distância, a UnB é lugar\nde ensinar e aprender todos os dias. Aproveitem as salas\nde aula, os anfiteatros, os laboratórios, os auditórios, os\njardins, as bibliotecas, as quadras, os campi e os ambien-Universidade de Brasília (UnB) – Decanato de Ensino de Graduação (DEG) \nDiretoria de Acompanhamento e Integração Acadêmica (DAIA) – Coordenação de Estágios (CESG) \n7 \n \n \n2) Ao entrar no portal, selecionar as opções: Estágio → Pré-Cadastro de Estágios, como ilustrado \nnas figuras abaixo.Universidade de Brasília (UnB) – Decanato de Ensino de Graduação (DEG) \nDiretoria de Acompanhamento e Integração Acadêmica (DAIA) – Coordenação de Estágios (CESG) \n8 \n \n \n2) Ao entrar no portal, selecionar as opções: Estágios → Pré-Cadastro de Estágios, como \nilustrado nas figuras abaixo.']","As principais plataformas utilizadas na UnB são o SIGAA/Matrícula Web para matrícula e registros, a plataforma APRENDER para ensino online e o e-mail institucional para comunicação oficial.",0.0,0.0,0.3333333333333333,0.3333333333333333,0.8930747928400687,0.0,0.22326869821001719
