question,answer,contexts,ground_truth,context_precision,answer_relevancy,context_recall,faithfulness,answer_similarity,context_entity_recall,answer_correctness
Existe reserva de vagas?,"Sim, existem turmas com reserva de vagas. Isso significa que algumas (ou todas) as vagas disponíveis só podem ser ocupadas por estudantes de determinado curso. Escolher essas turmas aumenta suas chances de conseguir a vaga. É importante observar a reserva de vagas nas turmas de cada componente curricular em que você deseja se matricular para montar sua grade de maneira eficaz.","['A matrícula em alguns componentes curriculares é rea-\nlizada pela coordenação, a exemplo de estágios, TCC,\natividades de orientação individual e disciplinas que en-\nvolvem formação de turmas específicas. Nesses casos,\né preciso ficar atento(a) para as orientações que a coor-\ndenação encaminhará, pois a dinâmica muda um pouco\nde um curso para o outro.\nReserva de vagas\nPara facilitar as escolhas e dar mais eficiência ao pro-\ncessamento, muitas turmas são ofertadas com reserva\nde vagas, o que significa que algumas (ou todas) as va-\ngas disponíveis só podem ser ocupadas por estudantes\nde determinado curso. Escolher turmas com reserva de\nvagas para seu curso aumenta suas chances de con-é muito importante que você se prepare para o proces-\nso, olhando a lista de disciplinas ofertadas, seu histó-\nrico escolar e o fluxo do seu curso, além de observar\na reserva de vagas nas turmas de cada componente\ncurricular em que você deseja se matricular. Cada uma\ndessas informações te ajudará a montar sua grade de\nmaneira que, antes de começar o período de matrículas\noficial você já tenha um plano de matrícula que defi-\nna quais componentes curriculares você precisa cursar\ne qual a melhor estratégia para conseguir a sua vaga.\nDepois da matrícula\nÉ importante checar, ao final do processo (e também\ndurante o semestre) se houve alguma alteração indevi-gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada um']","Algumas turmas possuem reservas de vagas para estudantes de determinados cursos, garantindo prioridade no preenchimento.",0.9999999999,,0.5,,0.87098678893173,0.3333333322222222,
O que é o IRA?,"O Índice de Rendimento Acadêmico (IRA) é um índice que mede seu desempenho global no curso, considerando todos os componentes já cursados. A fórmula do IRA basicamente considera suas menções, atribuindo pesos diferentes aos componentes obrigatórios, optativos e eletivos (módulo livre), para gerar um valor numérico que vai de 0 a 5.","['turma, o(a) estudante deverá estar\ndevidamente matriculado(a). A even-\ntual participação das atividades em\nturmas nas quais você não esteja ma-\ntriculado(a) não dá direito à matrícula\nretroativa ou registro de aprovação no\nhistórico.\nÍndice de Rendimento\nAcadêmico (IRA)\nSe você ainda não ouviu falar do IRA,\ndeve ouvir em breve! O IRA é, como\nsugere o nome, um índice que mede\nseu desempenho global no curso, con-\nsiderando todos os componentes já\ncursados. A fórmula do IRA basicamen-\nte considera suas menções, atribuindo\npesos diferentes aos componentes\nobrigatórios, optativos e eletivos (mó-\ndulo livre), para gerar um valor numé-\nrico que vai de O a 5. O IRA é utiliza-CEPE — Conselho de Ensino, Pesquisa e\nExtensão\nDEG — Decanato de Ensino de Graduação\nDEX — Decanato de Extensão\nDPG -— Decanato de Pós-Graduação\nEAD — ensino a distância\nIFE — intituição federal de ensino superior\nIRA- Índice de Rendimento Acadêmico\nMOODLE — software livre de apoio à aprendizagem em ambiente virtual\nPPC — projeto pedagógico do curso\nSAA — Secretaria de Administração Acadêmica\nSEI — Sistema Eletrônico de Informação\nSIGAA -— Sistema de Administração de Atividades Acadêmicas\nTCC — trabalho de conclusão de curso\nTCE — termo de compromisso de estágio\nTJ — trancamento parcial de matrícula excepcional e justificadote considera suas menções, atribuindo\npesos diferentes aos componentes\nobrigatórios, optativos e eletivos (mó-\ndulo livre), para gerar um valor numé-\nrico que vai de O a 5. O IRA é utiliza-\ndo em alguns processos internos, que\ngeralmente estabelecem valores míni-\nmos de IRA a serem requeridos para\nacessar alguns benefícios, bem como\npara o desempate no processamento\ndas solicitações de matrícula.\n35\nMeus Documentos\nPor questões de eficiência, segurança e sustentabilida-\nde, todos os documentos oficiais da UnB são eletrônicos,\ncom sistemas que permitem atestar a autenticidade.\nPeticionamento eletrônico\nPeticionamento eletrônico é uma forma que o(a) próprio(a)']","O Índice de Rendimento Acadêmico (IRA) mede o desempenho global do estudante, considerando as menções obtidas e o peso dos componentes curriculares.",0.0,0.9406724661979827,,,0.9232131558440752,0.999999995,
Como posso me mudar de curso?,"Para se mudar de curso na Universidade de Brasília (UnB), é necessário seguir os procedimentos estabelecidos pela instituição. Aqui estão as etapas a serem seguidas:

1. **Verificar as condições de transferência**: Antes de iniciar o processo, é importante verificar se você atende às condições de transferência para o novo curso. Isso inclui verificar se você tem créditos suficientes e se atende aos requisitos mínimos do novo curso.
2. **Solicitar a transferência**: Se você atende às condições, é necessário solicitar a transferência para o novo curso. Isso pode ser feito através da Secretaria Acadêmica da UnB ou pelo sistema de matrícula online.
3. **Cumprir os requisitos do novo curso**: Após a transferência ser aprovada, você precisará cumprir os requisitos do novo curso, incluindo as disciplinas e créditos necessários para concluir o curso.
4. **Revisar a grade de matrícula**: É importante revisar sua grade de matrícula para garantir que você esteja cursando as disciplinas necessárias para concluir o novo curso.

Lembre-se de que a transferência de curso pode afetar sua situação acadêmica e financeira, portanto é importante consultar os serviços da UnB, como a Secretaria Acadêmica ou a Assessoria Estudantil, para obter orientação sobre as implicações da transferência.","['exemplo, ou simplesmente quando expressa seu desejo\nde desistir do curso) ou compulsoriamente (o que acon-\ntece quando se esgota o tempo máximo de permanência\nno curso e este ainda não foi concluído, ou quando não\nsão cumpridos requisitos mínimos de desempenho aca-\ndêmico). Assim, você pode ser desligado(a) se\n1. não cursar com aprovação pelo menos quatro\ncomponentes do curso em dois semestres letivos\nregulares consecutivos; ou\n2. for reprovado(a) três vezes em um mesmo compo-\nnente curricular; ou\n3. não cumprir condição imposta (veja à frente o que\nsão as condições).é muito importante que você se prepare para o proces-\nso, olhando a lista de disciplinas ofertadas, seu histó-\nrico escolar e o fluxo do seu curso, além de observar\na reserva de vagas nas turmas de cada componente\ncurricular em que você deseja se matricular. Cada uma\ndessas informações te ajudará a montar sua grade de\nmaneira que, antes de começar o período de matrículas\noficial você já tenha um plano de matrícula que defi-\nna quais componentes curriculares você precisa cursar\ne qual a melhor estratégia para conseguir a sua vaga.\nDepois da matrícula\nÉ importante checar, ao final do processo (e também\ndurante o semestre) se houve alguma alteração indevi-gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada um']","A mudança de curso pode ser feita por meio de processos seletivos internos, como a Transferência Facultativa.",0.9999999999,0.8779917195055078,0.5,,0.8219165377731413,0.0,
Posso fazer dupla graduação?,"Sim, é possível realizar dupla graduação na Universidade de Brasília (UnB). A UnB oferece programas de dupla graduação em várias áreas do conhecimento. Esses programas permitem que os estudantes completem dois cursos de graduação ao mesmo tempo, reduzindo o período total de estudo e aumentando as oportunidades de carreira.

Para realizar dupla graduação na UnB, é necessário atender a alguns requisitos específicos, como ter sido aprovado(a) em um dos cursos de graduação da instituição ou ter uma experiência acadêmica equivalente. Além disso, os estudantes precisam cumprir com as regras e regulamentos estabelecidos pela UnB para esses programas.

É importante notar que a dupla graduação pode ser realizada de forma simultânea (quando o aluno cursa dois cursos ao mesmo tempo) ou sequencial (quando o aluno completa um curso e, em seguida, inicia outro). A escolha entre as duas opções depende das necessidades e objetivos do estudante.

Se você estiver interessado em realizar dupla graduação na UnB, é recomendável consultar a página da instituição ou entrar em contato com o setor de graduação para obter mais informações sobre os requisitos e procedimentos envolvidos.","['exemplo, ou simplesmente quando expressa seu desejo\nde desistir do curso) ou compulsoriamente (o que acon-\ntece quando se esgota o tempo máximo de permanência\nno curso e este ainda não foi concluído, ou quando não\nsão cumpridos requisitos mínimos de desempenho aca-\ndêmico). Assim, você pode ser desligado(a) se\n1. não cursar com aprovação pelo menos quatro\ncomponentes do curso em dois semestres letivos\nregulares consecutivos; ou\n2. for reprovado(a) três vezes em um mesmo compo-\nnente curricular; ou\n3. não cumprir condição imposta (veja à frente o que\nsão as condições).gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umGRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)']","A UnB permite a realização de dupla graduação, desde que os requisitos específicos sejam cumpridos.",0.9999999999,0.8739350807325378,0.6666666666666666,,0.8592986604653015,0.0,
O que é o plano de ensino?,"No contexto da Universidade de Brasília (UnB), o Plano de Ensino é um documento apresentado pelo professor responsável por uma disciplina ou atividade no início de cada semestre. Esse plano deve conter informações claras sobre as regras do jogo, como a forma de avaliação, a metodologia utilizada, o cronograma de conteúdos e atividades, além da bibliografia recomendada.

O Plano de Ensino é fundamental para que os estudantes saibam exatamente o que esperar em relação ao curso e às atividades propostas. Além disso, ele também serve como um guia para os professores, ajudando-os a estruturar suas aulas e avaliações de forma eficaz.

É importante ressaltar que o Plano de Ensino é uma ferramenta importante para garantir a qualidade do ensino na UnB. Ele ajuda a evitar surpresas desnecessárias para os estudantes e permite que eles planejem suas atividades de forma mais eficiente.","['CEPE — Conselho de Ensino, Pesquisa e\nExtensão\nDEG — Decanato de Ensino de Graduação\nDEX — Decanato de Extensão\nDPG -— Decanato de Pós-Graduação\nEAD — ensino a distância\nIFE — intituição federal de ensino superior\nIRA- Índice de Rendimento Acadêmico\nMOODLE — software livre de apoio à aprendizagem em ambiente virtual\nPPC — projeto pedagógico do curso\nSAA — Secretaria de Administração Acadêmica\nSEI — Sistema Eletrônico de Informação\nSIGAA -— Sistema de Administração de Atividades Acadêmicas\nTCC — trabalho de conclusão de curso\nTCE — termo de compromisso de estágio\nTJ — trancamento parcial de matrícula excepcional e justificadoCaso seu pedido seja indeferido, você ainda pode en-\ntrar com recurso à CEG. Mas, se seu pedido for defe-\nrido, haverá um período probatório em que você terá\numa condição a cumprir para não ser novamente des-\nligado(a). Para isso, seu curso indicará um(a) profes-\nsor(a) para te ajudar quanto à estratégia a ser adotada\npara sua recuperação acadêmica.\nPlano de ensino\nNo início de cada semestre, o(a) profes-\nsor(a) responsável por uma disciplina\nou atividade deve apresentar plano de\nensino em que fiquem claras as regras\ndo jogo! Ou seja, qual a forma de ava-\nliação, a metodologia utilizada, o cro-\nnograma de conteúdos e atividades, a\nbibliografia recomendada etc.\nNecessidades\nespecíficasestratégias para o ensino, a aprendizagem e a avalia-\nção. Você pode acessar o PPC do seu curso no portal\npúblico do SIGAA.\nEstrutura curricular\n(currículo do curso)\nO currículo do seu curso, basicamente, indica quais são\nos componentes curriculares que você precisa cursar\npara obter o diploma: é, portanto, o que dá a cara do seu\ncurso, definindo, em parte, qual será seu perfil profissio-\nnal depois de formado(a). As estruturas curriculares são\nconstruídas com base nas leis e nas orientações especí-\nficas do MEC e estão em constante atualização. Ou seja,\na estrutura curricular pode ser alterada enquanto você\nestiver na UnB e, nesse caso, é sempre interessante mi-']","O plano de ensino é um documento elaborado pelo professor que detalha o programa da disciplina, cronograma e critérios de avaliação.",0.9999999999,,,,0.8580090872903856,0.0,
Estágio é obrigatório?,"Sim, o estágio que faz parte dos requisitos para a conclusão do curso (seja na modalidade de componente obrigatório ou optativo) é obrigatório. Nesse caso, como você ganhará créditos que contarão para sua formatura, a lei permite que o estágio seja remunerado ou não remunerado.","['É obrigatório o estágio que faz parte dos requisitos para a\nconclusão do curso (seja na modalidade de componente\nobrigatório ou optativo). Nesse caso, como você ganhará\ncréditos que contarão para sua formatura, a lei permite\nque o estágio seja remunerado ou não remunerado.\nEstágio não obrigatório\nÉ a atividade opcional ou complementar regulamentada\npor cada curso e orientada para a complementação da\nformação acadêmica e profissional, realizada por livre\nescolha do(a) estudante: ou seja, nesse caso, você não\nganha créditos, mas precisa receber alguma remunera-\nção, que é uma obrigação legal.\nInformações\nimportantes\nsobre estágio\nÉ possível converter um estágio nãoManual de Orientações no Módulo de Estágio do \nSistema Integrado de Gerenciamento de Atividades \nAcadêmicas (SIGAA)  \n \n Estágio Não Obrigatório  \n– Discentes – \n \n \n \n \n \n \n \n \n \n \nBrasília, 19 de agosto de 2022Manual de Orientações no Módulo de Estágio \ndo Sistema Integrado de Gerenciamento de \nAtividades Acadêmicas (SIGAA)  \n \n Estágio Curricular Obrigatório \n– Discentes – \n \n \n \n \n \n \n \n \nBrasília, 19 de agosto de 2022']","O estágio pode ser obrigatório em alguns cursos, sendo um componente essencial para a conclusão da graduação.",0.9999999999,,0.5,,0.8815442346451362,0.4999999975,
Preciso assinar algum documento para o estágio?,"Sim, você precisa assinar um documento para o estágio. De acordo com as orientações, é necessário enviar um arquivo PDF assinado por você, pelo representante da empresa/local de estágio e pelo seu supervisor. Esse documento será utilizado para gerenciar seu estágio e preencher os relatórios periódico e final.","['ASSINADO PARA A EMPRESA/LOCAL DE ESTÁGIO? ...................................... 19 \nPARA GERENCIAR SEU ESTÁGIO E PREENCHER OS RELATÓRIOS PERIÓDICO E \nFINAL .......................................................................................................... 21formato pdf, com as seguintes assinaturas: do(a) representante da empresa, do(a) \nsupervisor(a) e do(a) discente. \n \n25) Neste caso, não será realizado o registro no SIGAA, apenas o envio do documento, conforme \nas orientações do item anterior. \n \n \nMEU ESTÁGIO ESTÁ ATIVO. COMO FAÇO PARA MANDAR O ARQUIVO \npdf ASSINADO PARA A EMPRESA/LOCAL DE ESTÁGIO? \n \n \n26) Na página inicial, clicar no menu: Estágio → Gerenciar EstágiosATIVO ......................................................................................................... 17 \nENVIO DE TERMO DE RESCISÃO OU CANCELAMENTO DE ESTÁGIO NÃO \nOBRIGATÓRIO ............................................................................................. 18 \nMEU ESTÁGIO ESTÁ ATIVO. COMO FAÇO PARA MANDAR O ARQUIVO pdf \nASSINADO PARA A EMPRESA/LOCAL DE ESTÁGIO? ...................................... 18 \nPARA GERENCIAR SEU ESTÁGIO E PREENCHER O RELATÓRIO FINAL ............. 19']","Para realizar o estágio, o estudante precisa assinar o Termo de Compromisso de Estágio, que formaliza o acordo entre as partes envolvidas.",0.9999999999,0.9104606746278333,1.0,,0.8627320423925301,0.0,
"Sobre a formatura, o que devo saber?","Para concluir o curso e obter o diploma da Universidade de Brasília (UnB), você precisa cumprir alguns requisitos importantes. Aqui estão os principais pontos a considerar:

1. **Aprovação em todos os componentes curriculares obrigatórios**: Você deve ser aprovado(a) em todas as disciplinas essenciais do seu curso.
2. **Integralização do número de horas exigidas**: Além da aprovação, você também precisa cumprir o total mínimo de horas previstas para concluir o seu curso.
3. **Participação na outorga de grau**: É fundamental participar da cerimônia formal de colação de grau, que é organizada pelos institutos e faculdades da UnB.

Além disso, no período de conclusão do curso, você precisará encaminhar seu RG (Registro Geral) e o comprovante de conclusão do ensino médio via SIGAA para iniciar os trâmites da formatura.","['é muito importante que você se prepare para o proces-\nso, olhando a lista de disciplinas ofertadas, seu histó-\nrico escolar e o fluxo do seu curso, além de observar\na reserva de vagas nas turmas de cada componente\ncurricular em que você deseja se matricular. Cada uma\ndessas informações te ajudará a montar sua grade de\nmaneira que, antes de começar o período de matrículas\noficial você já tenha um plano de matrícula que defi-\nna quais componentes curriculares você precisa cursar\ne qual a melhor estratégia para conseguir a sua vaga.\nDepois da matrícula\nÉ importante checar, ao final do processo (e também\ndurante o semestre) se houve alguma alteração indevi-gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umFormatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-']","Para a formatura, o estudante deve cumprir todos os componentes curriculares e requisitos para a integralização do curso.",0.9999999999,,0.75,,0.844758280388355,0.0,
O que acontece na colação de grau?,"A colação de grau é a cerimônia formal, organizada de forma autônoma pelos institutos e faculdades da UnB, em que você receberá seu título de graduado(a). Esse título pode ser concedido antecipadamente em situações específicas.","['gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umFormatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)']","Na colação de grau, o estudante recebe oficialmente o diploma, concluindo sua trajetória acadêmica na graduação.",0.9999999999,0.8611174842855646,,,0.8605474174498646,0.0,
Existe intercâmbio na unb?,"Sim, existe intercâmbio na UnB. A instituição oferece oportunidades de intercâmbio e mobilidade acadêmica, que permitem aos estudantes cursar disciplinas em outras universidades pelo país ou no exterior. Além disso, a UnB também participa do convênio firmado entre as Instituições Federais de Ensino Superior (IFES), o que permite a mobilidade de estudantes de graduação entre as instituições-membro da Associação.","['que fica para toda a vida, propiciando\nformação para transformação da\nsociedade. Quem sabe até dá para\nse empolgar em fazer um mestrado\nou doutorado. |\n+\nIntercâmbio e dd\nmobilidade acadêmica\nA UnB é um mundo, mas seu mundo não precisa ser só *\nna UnB! Fique atento(a) para as oportunidades de inter-\ncâmbio e mobilidade acadêmica (que é a possibilidade\nde cursar disciplinas em outras universidades pelo país\nou no exterior e aproveitar no seu histórico).\nA mobilidade nacional é fruto de convênio firmado en-\ntre as diversas Instituições Federais de Ensino Supe-\nrior (IFES) que permite a mobilidade de estudantes de *\ngraduação entre as instituições-membro da Associação(Sim, você vai ter seu próprio endereço de\ne-mail da UnB, que será seu número de\nmatrícula seguido de (Daluno.unb.br!). O\ne-mail institucional será o principal canal\nde comunicação com a instituição, portan-chance de reestabelecer seu vínculo com a UnB por\nmeio do processo de reintegração.\n48\nReintegração\nAo ser oficialmente comunicado(a) sobre seu desliga-\nmento, você poderá solicitar sua reintegração em um\nprazo máximo de até dois anos, após a formalização do\ndesligamento. A solicitação será realizada por peticio-\nnamento eletrônico, apresentando argumentos e com-\nprovantes que fundamentem seu pedido de reintegra-\nção. Seu processo será então analisado no sentido de\nse verificar as suas condições de superar as dificulda-\ndes que levaram ao desligamento. Mas fique atento(a),\nexistem prazos que você precisa seguir rigorosamente.\nVeja os detalhes em www.deg.unb.br.']","A UnB oferece programas de intercâmbio e mobilidade internacional com universidades parceiras, permitindo que estudantes realizem parte dos estudos no exterior.",0.9999999999,0.8942437028672944,0.6666666666666666,,0.8616102642013599,0.4999999975,
O que é a monitoria?,"A monitoria é um programa de apoio acadêmico em que estudantes mais experientes e com destacado desempenho acadêmico auxiliam outros(as) estudantes a se integrarem à Universidade e a potencializarem a aprendizagem. Trata-se de uma atividade que visa promover a cooperação mútua entre estudantes e professores, por meio da experimentação e da aprendizagem de diferentes atividades, propiciando melhor formação acadêmica e possibilitando os primeiros contatos com a docência.

A monitoria tem carga horária de 30h e é registrada no histórico escolar como atividade eletiva (módulo livre). Além disso, é importante ressaltar que só é possível exercer monitoria em componentes curriculares nos quais você já tenha sido aprovado(a), conforme informação disponível em www.deg.unb.br/monitoria-caa.","['só é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.experimentação e da aprendizagem de diferentes ativi-\ndades, propiciando melhor formação acadêmica e pos-\nsibilitando os primeiros contatos com a docência.\nEm termos curriculares, a monitoria terá carga horária\nde 30h e será registrada no histórico escolar como ativi-\ndade eletiva (módulo livre).\nSe você tiver interesse em ser monitor(a) de alguma dis-\nciplina, procure o(a) professor(a) responsável, pois ele(a)\nlhe fornecerá as informações sobre o procedimento de\nseleção de monitores(as) daquela disciplina. Lembre-se,\nsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadaso(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-\nluções para apoiar você caso haja alguma dificuldade\nacadêmica ou necessidade de apoio psicológico ou de ajuda socioeconômica.\nAjuda acadêmica\nMonitoria\nA atividade de monitoria permite conhecer novas práti-\ncas e experiências pedagógicas que visam fortalecer a\narticulação entre teoria e prática, bem como a integra-\nção curricular em diferentes aspectos. Um dos princi-\npais objetivos da monitoria é promover a cooperação\nmútua entre estudantes e professores(as), por meio da']","A monitoria é uma atividade acadêmica na qual os estudantes selecionados auxiliam professores no ensino de disciplinas, sob orientação docente.",0.9999999999,0.9052312138866155,0.75,,0.9029481730197271,0.0,
Como posso ser monitor?,"Para ser monitor(a) em alguma disciplina na Universidade de Brasília (UnB), é necessário seguir os procedimentos estabelecidos. Primeiramente, procure o professor responsável pela disciplina que você está interessado em ser monitor(a). Esse professor fornecerá as informações sobre o procedimento de seleção de monitores(as) para aquela disciplina.

É importante lembrar que só é possível exercer a monitoria em componentes curriculares nos quais você já tenha sido aprovado(a). Além disso, a carga horária da monitoria é de 30h e será registrada no histórico escolar como atividade eletiva (módulo livre).

Se tiver interesse em saber mais sobre o processo de seleção ou precisar de informações adicionais, você pode consultar o site www.deg.unb.br/monitoria-caa.","['experimentação e da aprendizagem de diferentes ativi-\ndades, propiciando melhor formação acadêmica e pos-\nsibilitando os primeiros contatos com a docência.\nEm termos curriculares, a monitoria terá carga horária\nde 30h e será registrada no histórico escolar como ativi-\ndade eletiva (módulo livre).\nSe você tiver interesse em ser monitor(a) de alguma dis-\nciplina, procure o(a) professor(a) responsável, pois ele(a)\nlhe fornecerá as informações sobre o procedimento de\nseleção de monitores(as) daquela disciplina. Lembre-se,\nsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadassó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.é muito importante que você os conheça muito bem. As\nnormas são formuladas por órgãos colegiados, como\no colegiado do curso, no âmbito do próprio curso, e os\nconselhos, no âmbito de cada unidade acadêmica (fa-\nculdade, instituto etc.). No âmbito de toda a Universi-\ndade, os colegiados responsáveis pela elaboração das\nnormas são a Câmara de Ensino de Graduação (CEG)\ne o Conselho de Ensino, Pesquisa e Extensão (CEPE).\nÉ muito importante estar atento(a) às atualizações das\nnormas (pois elas ocorrem com alguma frequência) e\nparticipar das discussões no âmbito desses órgãos (em\ntodos há representação estudantil).\nRevisão de menção\nCaso discorde da menção que recebeu, você deverá']","Para ser monitor, o estudante deve participar do processo seletivo organizado pelo departamento responsável.",0.9999999999,,,,0.844894513278897,0.0,
