question,answer,contexts,ground_truth,context_precision,answer_relevancy,context_recall,faithfulness,answer_similarity,context_entity_recall,answer_correctness
Posso fazer dupla graduação?," Sim, é possível fazer uma dupla graduação na Universidade de Brasília. Porém, isso depende de vários fatores, como a área de concentração das graduações e se o programa de dupla graduação for oferecido pelo curso que você deseja ingressar. É recomendável consultar o site da Universidade ou contatar o departamento do curso para obter mais informações sobre as opções disponíveis.","['exemplo, ou simplesmente quando expressa seu desejo\nde desistir do curso) ou compulsoriamente (o que acon-\ntece quando se esgota o tempo máximo de permanência\nno curso e este ainda não foi concluído, ou quando não\nsão cumpridos requisitos mínimos de desempenho aca-\ndêmico). Assim, você pode ser desligado(a) se\n1. não cursar com aprovação pelo menos quatro\ncomponentes do curso em dois semestres letivos\nregulares consecutivos; ou\n2. for reprovado(a) três vezes em um mesmo compo-\nnente curricular; ou\n3. não cumprir condição imposta (veja à frente o que\nsão as condições).gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umGRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)']","A UnB permite a realização de dupla graduação, desde que os requisitos específicos sejam cumpridos.",,,,,0.8357918619399356,0.0,
O que é o plano de ensino?," O Plano de Ensino é um documento apresentado pelo professor responsável por uma disciplina ou atividade no início de cada semestre, onde ficam claras as regras do jogo. Ele detalha a forma de avaliação, a metodologia utilizada, o cronograma de conteúdos e atividades, a bibliografia recomendada, entre outras necessidades específicas estratégias para o ensino, a aprendizagem e a avaliação. Você pode acessar o Plano de Ensino do seu curso no portal público do SIGAA (Sistema de Administração de Atividades Acadêmicas).","['CEPE — Conselho de Ensino, Pesquisa e\nExtensão\nDEG — Decanato de Ensino de Graduação\nDEX — Decanato de Extensão\nDPG -— Decanato de Pós-Graduação\nEAD — ensino a distância\nIFE — intituição federal de ensino superior\nIRA- Índice de Rendimento Acadêmico\nMOODLE — software livre de apoio à aprendizagem em ambiente virtual\nPPC — projeto pedagógico do curso\nSAA — Secretaria de Administração Acadêmica\nSEI — Sistema Eletrônico de Informação\nSIGAA -— Sistema de Administração de Atividades Acadêmicas\nTCC — trabalho de conclusão de curso\nTCE — termo de compromisso de estágio\nTJ — trancamento parcial de matrícula excepcional e justificadoCaso seu pedido seja indeferido, você ainda pode en-\ntrar com recurso à CEG. Mas, se seu pedido for defe-\nrido, haverá um período probatório em que você terá\numa condição a cumprir para não ser novamente des-\nligado(a). Para isso, seu curso indicará um(a) profes-\nsor(a) para te ajudar quanto à estratégia a ser adotada\npara sua recuperação acadêmica.\nPlano de ensino\nNo início de cada semestre, o(a) profes-\nsor(a) responsável por uma disciplina\nou atividade deve apresentar plano de\nensino em que fiquem claras as regras\ndo jogo! Ou seja, qual a forma de ava-\nliação, a metodologia utilizada, o cro-\nnograma de conteúdos e atividades, a\nbibliografia recomendada etc.\nNecessidades\nespecíficasestratégias para o ensino, a aprendizagem e a avalia-\nção. Você pode acessar o PPC do seu curso no portal\npúblico do SIGAA.\nEstrutura curricular\n(currículo do curso)\nO currículo do seu curso, basicamente, indica quais são\nos componentes curriculares que você precisa cursar\npara obter o diploma: é, portanto, o que dá a cara do seu\ncurso, definindo, em parte, qual será seu perfil profissio-\nnal depois de formado(a). As estruturas curriculares são\nconstruídas com base nas leis e nas orientações especí-\nficas do MEC e estão em constante atualização. Ou seja,\na estrutura curricular pode ser alterada enquanto você\nestiver na UnB e, nesse caso, é sempre interessante mi-']","O plano de ensino é um documento elaborado pelo professor que detalha o programa da disciplina, cronograma e critérios de avaliação.",,,,,0.9192846283205182,0.0,
Estágio é obrigatório?," Não, o estágio não é obrigatório em todos os cursos. Existem cursos na Universidade de Brasília onde o estágio é opcional ou complementar e não contribui para a formatura do aluno. Em tais casos, a lei exige que você receba alguma remuneração por sua atividade.","['É obrigatório o estágio que faz parte dos requisitos para a\nconclusão do curso (seja na modalidade de componente\nobrigatório ou optativo). Nesse caso, como você ganhará\ncréditos que contarão para sua formatura, a lei permite\nque o estágio seja remunerado ou não remunerado.\nEstágio não obrigatório\nÉ a atividade opcional ou complementar regulamentada\npor cada curso e orientada para a complementação da\nformação acadêmica e profissional, realizada por livre\nescolha do(a) estudante: ou seja, nesse caso, você não\nganha créditos, mas precisa receber alguma remunera-\nção, que é uma obrigação legal.\nInformações\nimportantes\nsobre estágio\nÉ possível converter um estágio nãoManual de Orientações no Módulo de Estágio do \nSistema Integrado de Gerenciamento de Atividades \nAcadêmicas (SIGAA)  \n \n Estágio Não Obrigatório  \n– Discentes – \n \n \n \n \n \n \n \n \n \n \nBrasília, 19 de agosto de 2022Manual de Orientações no Módulo de Estágio \ndo Sistema Integrado de Gerenciamento de \nAtividades Acadêmicas (SIGAA)  \n \n Estágio Curricular Obrigatório \n– Discentes – \n \n \n \n \n \n \n \n \nBrasília, 19 de agosto de 2022']","O estágio pode ser obrigatório em alguns cursos, sendo um componente essencial para a conclusão da graduação.",0.0,,,0.0,0.8648949674088902,0.0,
Preciso assinar algum documento para o estágio?," Sim, é necessário que você assine alguns documentos para o seu estágio. O arquivo PDF deve conter as seguintes assinaturas: do(a) representante da empresa, do(a) supervisor(a) e do(a) discente. Para enviar o arquivo, acesse a página inicial, clique no menu: Estágio → Gerenciar EstágiosATIVO.","['ASSINADO PARA A EMPRESA/LOCAL DE ESTÁGIO? ...................................... 19 \nPARA GERENCIAR SEU ESTÁGIO E PREENCHER OS RELATÓRIOS PERIÓDICO E \nFINAL .......................................................................................................... 21formato pdf, com as seguintes assinaturas: do(a) representante da empresa, do(a) \nsupervisor(a) e do(a) discente. \n \n25) Neste caso, não será realizado o registro no SIGAA, apenas o envio do documento, conforme \nas orientações do item anterior. \n \n \nMEU ESTÁGIO ESTÁ ATIVO. COMO FAÇO PARA MANDAR O ARQUIVO \npdf ASSINADO PARA A EMPRESA/LOCAL DE ESTÁGIO? \n \n \n26) Na página inicial, clicar no menu: Estágio → Gerenciar EstágiosATIVO ......................................................................................................... 17 \nENVIO DE TERMO DE RESCISÃO OU CANCELAMENTO DE ESTÁGIO NÃO \nOBRIGATÓRIO ............................................................................................. 18 \nMEU ESTÁGIO ESTÁ ATIVO. COMO FAÇO PARA MANDAR O ARQUIVO pdf \nASSINADO PARA A EMPRESA/LOCAL DE ESTÁGIO? ...................................... 18 \nPARA GERENCIAR SEU ESTÁGIO E PREENCHER O RELATÓRIO FINAL ............. 19']","Para realizar o estágio, o estudante precisa assinar o Termo de Compromisso de Estágio, que formaliza o acordo entre as partes envolvidas.",0.9999999999,0.872415104120579,1.0,1.0,0.8580820581357644,0.0,
"Sobre a formatura, o que devo saber?"," Para a conclusão do curso e a obtenção do diploma na Universidade de Brasília (UnB), você precisará cumprir os seguintes requisitos:

1. Ser aprovado(a) em todos os componentes curriculares obrigatórios do curso;
2. Integralizar o número de horas exigidas;
3. Participar da outorga de grau.

No período de conclusão do curso, você deverá encaminhar via SIGAA seu RG e o comprovante de conclusão do ensino médio para iniciar os trâmites da formatura.

A colação de grau é a cerimônia formal, organizada de forma autônoma pelos institutos e faculdades da UnB, em que você receberá seu título de graduado(a). Esse título pode ser concedido antecipadamente em situações especiais.","['é muito importante que você se prepare para o proces-\nso, olhando a lista de disciplinas ofertadas, seu histó-\nrico escolar e o fluxo do seu curso, além de observar\na reserva de vagas nas turmas de cada componente\ncurricular em que você deseja se matricular. Cada uma\ndessas informações te ajudará a montar sua grade de\nmaneira que, antes de começar o período de matrículas\noficial você já tenha um plano de matrícula que defi-\nna quais componentes curriculares você precisa cursar\ne qual a melhor estratégia para conseguir a sua vaga.\nDepois da matrícula\nÉ importante checar, ao final do processo (e também\ndurante o semestre) se houve alguma alteração indevi-gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umFormatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-']","Para a formatura, o estudante deve cumprir todos os componentes curriculares e requisitos para a integralização do curso.",,,,,0.8539747999352314,0.6666666644444444,
O que acontece na colação de grau?," Na colação de grau, ocorre uma cerimônia formal organizada pelos institutos e faculdades da Universidade de Brasília (UnB), em que você receberá seu título de graduado(a). Essa cerimônia é realizada de forma autônoma pelas unidades acadêmicas da UnB.","['gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umFormatura\nPara a conclusão do curso e a obtenção do diploma,\no(a) estudante deverá cumprir os seguintes requisitos:\ne ser aprovado(a) em todos os componentes\ncurriculares obrigatórios do curso;\ne integralizar o número de horas exigidas; e\ne participar da outorga de grau.\nNo período de conclusão do curso, o(a) estudante de-\nverá encaminhar via SIGAA seu RG e o comprovante\nde conclusão do ensino médio para iniciar os trâmites\nEs\nda formatura.\nColação de Grau\nA colação de grau é a cerimônia formal, organizada de\nforma autônoma pelos institutos e faculdades da UnB,\nem que você receberá seu título de graduado(a). Esse\ntítulo pode ser concedido antecipadamente em situa-GRADUAÇÃO UnB\nManual para estudantes\nProf.? Márcia Abrahão Moura\nReitora\nProf. Enrique Huelva Unternbãumen\nVice-reitor\nProf. Diêgo Madureira\nDecano de Ensino de Graduação\nProf. Lúcio Remuzat Rennó Junior\nDecano de Pós-Graduação\nProf.º Maria Emília Walter\nDecana de Pesquisa e Inovação\nProf.º Olgamir Amancia\nDecana de Extensão\nProf. Ileno Izídio da Costa\nDecano de Assuntos Comunitários\nMaria do Socorro Mendes Gomes\nDecana de Gestão de Pessoas\nProf.º Rozana Reigota Naves\nDecana de Administração\nProf.º Denise Imbroisi\nDecana de Planejamento e Orçamento\nEditorial\nMárcia Abranão Moura\nEnrique Huelva Unternbãumen\nDiêgo Madureira (DEG) (Organizador)']","Na colação de grau, o estudante recebe oficialmente o diploma, concluindo sua trajetória acadêmica na graduação.",,,,,0.8680671783290186,0.0,0.43130250886796895
Existe intercâmbio na unb?," Sim, a UnB oferece oportunidades de intercâmbio e mobilidade acadêmica. Isso significa que você pode cursar disciplinas em outras universidades do país ou no exterior e aproveitar no seu histórico. Essas oportunidades são fruto de convênios firmados entre as diversas Instituições Federais de Ensino Superior (IFES) que permitem a mobilidade de estudantes de graduação entre as instituições-membro da Associação.","['que fica para toda a vida, propiciando\nformação para transformação da\nsociedade. Quem sabe até dá para\nse empolgar em fazer um mestrado\nou doutorado. |\n+\nIntercâmbio e dd\nmobilidade acadêmica\nA UnB é um mundo, mas seu mundo não precisa ser só *\nna UnB! Fique atento(a) para as oportunidades de inter-\ncâmbio e mobilidade acadêmica (que é a possibilidade\nde cursar disciplinas em outras universidades pelo país\nou no exterior e aproveitar no seu histórico).\nA mobilidade nacional é fruto de convênio firmado en-\ntre as diversas Instituições Federais de Ensino Supe-\nrior (IFES) que permite a mobilidade de estudantes de *\ngraduação entre as instituições-membro da Associação(Sim, você vai ter seu próprio endereço de\ne-mail da UnB, que será seu número de\nmatrícula seguido de (Daluno.unb.br!). O\ne-mail institucional será o principal canal\nde comunicação com a instituição, portan-chance de reestabelecer seu vínculo com a UnB por\nmeio do processo de reintegração.\n48\nReintegração\nAo ser oficialmente comunicado(a) sobre seu desliga-\nmento, você poderá solicitar sua reintegração em um\nprazo máximo de até dois anos, após a formalização do\ndesligamento. A solicitação será realizada por peticio-\nnamento eletrônico, apresentando argumentos e com-\nprovantes que fundamentem seu pedido de reintegra-\nção. Seu processo será então analisado no sentido de\nse verificar as suas condições de superar as dificulda-\ndes que levaram ao desligamento. Mas fique atento(a),\nexistem prazos que você precisa seguir rigorosamente.\nVeja os detalhes em www.deg.unb.br.']","A UnB oferece programas de intercâmbio e mobilidade internacional com universidades parceiras, permitindo que estudantes realizem parte dos estudos no exterior.",,0.8800736128706457,,,0.8797995616834844,0.249999999375,0.6485213189922996
O que é a monitoria?," A monitoria é um programa de apoio acadêmico oferecido pela Universidade de Brasília (UnB) que visa melhorar a qualidade do ensino e da aprendizagem, reduzir os índices de reprovação e evasão na UnB. Os estudantes mais experientes e com desempenho acadêmico destacado, sob a coordenação pedagógica docente, auxiliam outros estudantes a se integrarem à Universidade e a potencializar a aprendizagem. A monitoria tem carga horária de 30h e é registrada no histórico escolar como atividade eletiva (módulo livre). Se você tiver interesse em ser monitor(a) de alguma disciplina, procure o professor responsável por ele fornecer as informações sobre o procedimento de seleção de monitores daquela disciplina. Porém, apenas é possível exercer monitoria em componentes curriculares nos quais você já tenha sido aprovado(a).","['só é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.experimentação e da aprendizagem de diferentes ativi-\ndades, propiciando melhor formação acadêmica e pos-\nsibilitando os primeiros contatos com a docência.\nEm termos curriculares, a monitoria terá carga horária\nde 30h e será registrada no histórico escolar como ativi-\ndade eletiva (módulo livre).\nSe você tiver interesse em ser monitor(a) de alguma dis-\nciplina, procure o(a) professor(a) responsável, pois ele(a)\nlhe fornecerá as informações sobre o procedimento de\nseleção de monitores(as) daquela disciplina. Lembre-se,\nsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadaso(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-\nluções para apoiar você caso haja alguma dificuldade\nacadêmica ou necessidade de apoio psicológico ou de ajuda socioeconômica.\nAjuda acadêmica\nMonitoria\nA atividade de monitoria permite conhecer novas práti-\ncas e experiências pedagógicas que visam fortalecer a\narticulação entre teoria e prática, bem como a integra-\nção curricular em diferentes aspectos. Um dos princi-\npais objetivos da monitoria é promover a cooperação\nmútua entre estudantes e professores(as), por meio da']","A monitoria é uma atividade acadêmica na qual os estudantes selecionados auxiliam professores no ensino de disciplinas, sob orientação docente.",,,,,0.8791278991433331,0.9999999900000002,
Como posso ser monitor?," Para se tornar um monitor na Universidade de Brasília (UnB), você deve seguir os seguintes passos:

1. Identifique a disciplina em que deseja exercer sua atividade de monitoria.
2. Localize o professor responsável pelaquela disciplina e entre em contato com ele/a para obter informações sobre o processo de seleção de monitores daquela disciplina.
3. Verifique se você já foi aprovado(a) nos componentes curriculares naquela disciplina, pois apenas é possível exercer monitoria em componentes curriculares nos quais você já tenha sido aprovado(a).
4. Seleção de monitores é feita por meio de um processo que pode variar de acordo com a disciplina e o professor responsável.
5. Caso seja selecionado(a), você terá uma carga horária de 30h e a monitoria será registrada no histórico escolar como atividade eletiva (módulo livre).
6. Para mais informações, consulte o site www.deg.unb.br/monitoria-caa.","['experimentação e da aprendizagem de diferentes ativi-\ndades, propiciando melhor formação acadêmica e pos-\nsibilitando os primeiros contatos com a docência.\nEm termos curriculares, a monitoria terá carga horária\nde 30h e será registrada no histórico escolar como ativi-\ndade eletiva (módulo livre).\nSe você tiver interesse em ser monitor(a) de alguma dis-\nciplina, procure o(a) professor(a) responsável, pois ele(a)\nlhe fornecerá as informações sobre o procedimento de\nseleção de monitores(as) daquela disciplina. Lembre-se,\nsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadassó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.é muito importante que você os conheça muito bem. As\nnormas são formuladas por órgãos colegiados, como\no colegiado do curso, no âmbito do próprio curso, e os\nconselhos, no âmbito de cada unidade acadêmica (fa-\nculdade, instituto etc.). No âmbito de toda a Universi-\ndade, os colegiados responsáveis pela elaboração das\nnormas são a Câmara de Ensino de Graduação (CEG)\ne o Conselho de Ensino, Pesquisa e Extensão (CEPE).\nÉ muito importante estar atento(a) às atualizações das\nnormas (pois elas ocorrem com alguma frequência) e\nparticipar das discussões no âmbito desses órgãos (em\ntodos há representação estudantil).\nRevisão de menção\nCaso discorde da menção que recebeu, você deverá']","Para ser monitor, o estudante deve participar do processo seletivo organizado pelo departamento responsável.",,,,,0.8440892162536551,0.0,0.21102230406341377
O que é a tutoria?," A tutoria é um programa de apoio acadêmico integrado ao conjunto de ações do Decanato de Ensino de Graduação (DEG) da Universidade de Brasília (UnB). O objetivo deste programa é melhorar a qualidade do ensino e da aprendizagem, reduzir os índices de reprovação e evasão na UnB. Neste contexto, estudantes mais experientes e com destacado desempenho acadêmico, sob a coordenação pedagógica docente, auxiliam outros estudantes a se integrarem à Universidade e a potencializarem a aprendizagem.","['gatória, pois a terceira reprovação implicará no desliga-\nmento. Nesse caso, você tem uma “condição” a cumprir\npara sair do risco, que é cursar a disciplina com aprova-\nção. O mesmo ocorre se você chegar perto do limite de\npermanência no curso e ainda tiver muitos componentes\ncurriculares a cumprir, situação em que você estará em\nrisco e precisará cumprir a condição de concluir o curso\nem determinado semestre. Porém, a depender da situa-\nção, é possível ter uma dessas condições convertida em\noutra. Por exemplo, pode ser exigido que você obtenha\naprovação em disciplinas que somem o mínimo de cré-\nditos por semestre definido para o curso, em cada umsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.SIGAA -— Sistema de Administração de Atividades Acadêmicas\nTCC — trabalho de conclusão de curso\nTCE — termo de compromisso de estágio\nTJ — trancamento parcial de matrícula excepcional e justificado\nTR — trancamento parcial de matrícula ou trancamento automático de disciplina\nUAB — Universidade Aberta do Brasil\nUnB — Universidade de Brasília']",A tutoria é um programa de acompanhamento acadêmico e orientação oferecido aos estudantes para auxiliar em sua trajetória na graduação.,,0.8910378995873152,,1.0,0.8711286558609976,0.0,
Qual é a diferença entre tutoria e monitoria?," A tutoria de graduação e a monitoria são dois programas acadêmicos diferentes, embora ambos tenham como objetivo apoiar os estudantes na Universidade de Brasília.

   A tutoria é um programa que integra o conjunto de ações do Decanato de Ensino de Graduação (DEG), visando melhorar a qualidade do ensino e da aprendizagem, reduzir os índices de reprovação e evasão na UnB. Neste programa, estudantes mais experientes e com desempenho acadêmico destacado auxiliam outros estudantes a se integrarem à Universidade e a potencializar a aprendizagem, oferecendo assistência em diferentes atividades e facilitando os primeiros contatos com a docência.

   Já a monitoria é um componente curricular que tem carga horária de 30h e é registrado no histórico escolar como atividade eletiva (módulo livre). A monitoria é exercida por estudantes que já foram aprovados em determinada disciplina, com o objetivo de auxiliar outros estudantes na compreensão do conteúdo da disciplina. Em termos curriculares, a monitoria oferece uma experiência prática e permite ao monitor(a) desenvolver habilidades pedagógicas e de liderança.","['só é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadas\nem www.deg.unb.br/monitoria-caa.\nTutoria\nA tutoria de graduação integra o con-\njunto de ações do Decanato de Ensi-\nno de Graduação (DEG) que visam à\nmelhoria da qualidade do ensino e da\naprendizagem, para a redução dos ín-\ndices de reprovação e evasão na UnB.\nTrata-se, portanto, de um programa de\napoio acadêmico em que estudantes\nmais experientes e com destacado de-\nsempenho acadêmico, sob a coorde-\nnação pedagógica docente, auxiliam\noutros(as) estudantes a se integrarem\nà Universidade e a potencializarem\na aprendizagem.experimentação e da aprendizagem de diferentes ativi-\ndades, propiciando melhor formação acadêmica e pos-\nsibilitando os primeiros contatos com a docência.\nEm termos curriculares, a monitoria terá carga horária\nde 30h e será registrada no histórico escolar como ativi-\ndade eletiva (módulo livre).\nSe você tiver interesse em ser monitor(a) de alguma dis-\nciplina, procure o(a) professor(a) responsável, pois ele(a)\nlhe fornecerá as informações sobre o procedimento de\nseleção de monitores(as) daquela disciplina. Lembre-se,\nsó é possível exercer monitoria em componentes curriculares nos quais você já tenha sido \naprovado(a).\nInformações adicionais podem ser consultadasCEPE — Conselho de Ensino, Pesquisa e\nExtensão\nDEG — Decanato de Ensino de Graduação\nDEX — Decanato de Extensão\nDPG -— Decanato de Pós-Graduação\nEAD — ensino a distância\nIFE — intituição federal de ensino superior\nIRA- Índice de Rendimento Acadêmico\nMOODLE — software livre de apoio à aprendizagem em ambiente virtual\nPPC — projeto pedagógico do curso\nSAA — Secretaria de Administração Acadêmica\nSEI — Sistema Eletrônico de Informação\nSIGAA -— Sistema de Administração de Atividades Acadêmicas\nTCC — trabalho de conclusão de curso\nTCE — termo de compromisso de estágio\nTJ — trancamento parcial de matrícula excepcional e justificado']","A principal diferença entre tutoria e monitoria é que a monitoria envolve apoio direto no ensino de disciplinas, enquanto a tutoria oferece orientação acadêmica.",,,,,0.8703541556589962,0.0,0.21758853891474905
Existem programas de ajuda na UnB?," Sim, existem vários programas de ajuda na Universidade de Brasília (UnB). Esses programas são destinados a auxiliar estudantes em diferentes aspectos, como integração, acolhimento, apoio socioeconômico e acadêmico. Alguns exemplos de programas incluem o Programa Bolsa Alimentação no Restaurante Universitário, o Programa Moradia Estudantil da Graduação (PME-G) nas modalidades Auxílio Moradia e Vaga, além de outras soluções para apoiar você caso haja alguma dificuldade acadêmica ou necessidade de apoio psicológico ou socioeconômico. Para mais informações sobre esses programas e participar deles, consulte o(a) coordenador(a) de curso ou seu centro acadêmico.","['Preciso Ao:\nde ajuda Ss\nNa UnB, a gente caminha junto, sempre. Por isso, há\nvárias iniciativas de integração e acolhimento. Alguns\ncursos realizam atividades específicas para auxiliar na\nadaptação ao ritmo de vida no ensino superior. Tam-\nbém podem acontecer cursos extracurriculares com\nconteúdos ou aspectos relevantes da prática da sua O\nfutura profissão. Esses cursos e acolhimento ocor- O\nrem mais comumente durante a Semana Universitária,\nevento anual da UnB promovida pelo DEX. Consulte\no(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-permanência dos(as) estudantes socioeconomicamen-\nte vulneráveis e/ou em risco social na UnB. Esses pro-\ngramas oferecem desde instalações para moradia até\nalimentação, passando por auxílios em dinheiro para\nmanutenção das necessidades básicas. Essas ações\nconstituem a Política de Assistência Estudantil da UnB.\nSe você se enquadra nessa situação, precisa ficar aten-\nto(a) às regras e prazos para participar desses progra-\nmas e ter direito aos benefícios.\nAlguns exemplos de programas estão listados abaixo.\nPrograma Bolsa Alimentação no Restaurante\nUniversitário\nPrograma Moradia Estudantil da Graduação (PME-\n-G) nas modalidades Auxílio Moradia, Vaga nao(a) coordenador(a) de curso ou seu centro acadêmico\npara se informar das iniciativas disponíveis e não dei-\nxe de participar. Além disso, a UnB oferece várias so-\nluções para apoiar você caso haja alguma dificuldade\nacadêmica ou necessidade de apoio psicológico ou de ajuda socioeconômica.\nAjuda acadêmica\nMonitoria\nA atividade de monitoria permite conhecer novas práti-\ncas e experiências pedagógicas que visam fortalecer a\narticulação entre teoria e prática, bem como a integra-\nção curricular em diferentes aspectos. Um dos princi-\npais objetivos da monitoria é promover a cooperação\nmútua entre estudantes e professores(as), por meio da']","Existem diversos programas de ajuda na UnB, como assistência estudantil, bolsas de estudo, auxílio financeiro e programas de apoio acadêmico.",,,,,0.8734923298636267,0.1999999996,
