user_input,retrieved_contexts,response,reference,context_precision,answer_relevancy,context_recall,faithfulness,semantic_similarity,context_entity_recall,answer_correctness
Quais são os benefícios da prática de atividade física além da perda de peso?,"['proporcionados pelo desempenho da atividade física/prática corporal podem ser\nobservados no quadro a seguir:\nQuadro 3: Benefícios da Prática Corporal/Atividade Física\nMelhor funcionamento corporal, diminuindo as perdas funcionais, favorecendo a preservação da independência\nRedução no risco de morte por doenças cardiovasculares\nMelhora do controle da pressão arterial\nManutenção da densidade mineral óssea, com ossos e articulações mais saudáveis\nMelhora a postura e o equilíbrio\nMelhor controle do peso corporal\nMelhora o perfil lipídico\nMelhor utilização da glicoseMINUTOS DE ATIVIDADE FÍSICA TODOS OS DIAS E EVITE AS BEBIDAS\nALCOÓLICAS E O FUMO.\n•\nAlém da alimentação saudável, a atividade física é importante para manter um peso\nsaudável. Movimente-se! Descubra um tipo de atividade física agradável! O prazer é\ntambém fundamental para a saúde. Caminhe, dance, brinque com crianças, faça alguns\nexercícios leves. Aproveite o espaço doméstico e espaços públicos próximos a sua casa\npara movimentar-se. Convide os vizinhos e amigos para acompanhá-lo.\n•\nEvitar o fumo e o consumo freqüente de bebida alcoólica também ajuda a diminuir o\nrisco de doenças graves, como câncer e cirrose, e pode contribuir para melhorar a\nqualidade de vida.\n•corporal / atividade física, como o incentivo de amigos e familiares, a procura por companhia\nou ocupação, alguns programas específicos de atividade física e, principalmente, a\norientação do profissional de saúde estimulando a população idosa a incorporar um\nestilo de vida mais saudável e ativo.\nOs benefícios da prática corporal/atividade física para a saúde têm sido\namplamente documentados. Os principais benefícios biológicos, psicológicos e sociais\nproporcionados pelo desempenho da atividade física/prática corporal podem ser\nobservados no quadro a seguir:\nQuadro 3: Benefícios da Prática Corporal/Atividade Física']"," Além da perda de peso, os principais benefícios da prática de atividade física incluem melhor funcionamento corporal, diminuindo as perdas funcionais e favorecendo a preservação da independência; redução no risco de morte por doenças cardiovasculares; melhora do controle da pressão arterial; manutenção da densidade mineral óssea, com ossos e articulações mais saudáveis; melhora a postura e o equilíbrio; melhor controle do peso corporal; melhora o perfil lipídico; e melhor utilização da glicose. Além disso, a prática de atividade física também pode contribuir para melhorar a qualidade de vida, diminuindo o risco de doenças graves como câncer e cirrose.","Além disso, ajuda a relaxar, a melhorar o humor, a disposição para as atividades diárias e a socialização.",0.9999999999,0.8956569078002916,,,0.8079153580285946,0.0,
O que é considerado um prontuário e qual sua função?,"['146\nMinistério da Saúde | Secretaria de Atenção à Saúde | Departamento de Atenção Básica\na continuidade do acompanhamento do usuário por outros profissionais e de valorização \ndo profissional.\nO prontuário é um documento legal destinado ao registro dos cuidados prestados por toda \na equipe de Saúde. Deve constituir documento único, devidamente identificado, que concentre \ntodas as informações relativas à saúde de cada usuário, de forma contínua e integrada, \napresentando o diagnóstico, o tratamento e a sua evolução, identificando também situações \nde risco à saúde. É um meio eficiente de comunicação entre profissionais, possibilitando melhore de proteção integral da criança. Nesta mesma linha, recomenda-se que sejam registrados em \nprontuário os dados de anamnese e dos exames físico e complementar, pois o sistema judiciário \npoderá solicitá-los à unidade de saúde (BRASIL, 2010; BRASIL, 2002).operacional de uma RAS é constituída por sistemas de apoio diagnóstico e terapêutico, \nassistencial-farmacêutico e de informação em Saúde; sistemas logísticos de identificação \ndos usuários, de prontuário clínico, de acesso regulado à atenção e de transporte em Saúde; \ne sistemas de governança da rede (MENDES, 2011).']"," O prontuário é um documento legal destinado ao registro dos cuidados prestados por toda a equipe de Saúde. Ele concentra todas as informações relativas à saúde de cada usuário, de forma contínua e integrada, apresentando o diagnóstico, o tratamento e a sua evolução, identificando também situações de risco à saúde. Sua função é servir como meio eficiente de comunicação entre profissionais, possibilitando melhorar a proteção integral da criança. Além disso, o sistema judiciário poderá solicitar seus dados, por isso é importante que sejam registrados em prontuário os dados de anamnese e dos exames físico e complementares (BRASIL, 2010; BRASIL, 2002).",O prontuário é um documento legal destinado ao registro dos cuidados prestados por toda a equipe de Saúde.,0.9999999999,0.8534362760971269,1.0,1.0,0.8865845836236886,0.0,
O que deve ser negociado amplamente durante o acompanhamento do usuário?,"['busca da promoção da qualidade de vida. Para que todos esses objetivos sejam\nalcançados, é fundamental que, durante todo o atendimento, a linguagem utilizada\nseja acessível ao usuário.\nA integralidade, subjetividade e compreensão dos diversos contextos de\nvulnerabilidades são elementos fundamentais para a abordagem de redução\nde riscos.cuidado ao longo do tempo confere vantagens, especialmente, no\nacompanhamento da pessoa idosa, como:\n• Não é necessário se esgotar todos os assuntos num único contato;\n• É possível negociar mudanças de hábitos gradual e continuamente, onde cada conquista\npode ser comemorada, ou quando necessário, novas negociações são estabelecidas;\n• É possível haver maior agilidade na percepção de reações inadequadas a uso\nde medicamentos ou de outras condutas que possam prejudicar a vida da\npessoa idosa, possibilitando a correção dessas condutas;\n• Estreitam-se os vínculos entre usuários e equipe, o que contribuirá no aumento da\nadesão aos tratamentos.Entre as pactuações a serem produzidas devem constar as ações a serem desenvolvidas \nno processo de cuidado. A comunicação com o usuário deve ser verdadeira e exercida o mais \nclaramente possível, assim como devem ser explicitadas as propostas de intervenção. Medidas \ninvoluntárias devem ser utilizadas tão somente como excepcionalidade, depois de esgotadas \ntodas as tentativas de diálogo, e em situações pontuais.']"," Durante o acompanhamento do usuário, devem ser negociados amplamente os seguintes aspectos:

1. Mudanças graduais de hábitos: Essas mudanças podem incluir alterações na dieta, exercícios físicos, medicação e outras práticas de saúde. É importante que essas mudanças sejam negociadas de forma contínua e gradual, permitindo a cada conquista ser comemorada ou, quando necessário, novas negociações sejam estabelecidas.
2. Percepção de reações inadequadas: É importante que haja maior agilidade na percepção de reações inadequadas a uso de medicamentos ou de outras condutas que possam prejudicar a vida do usuário, permitindo a correção dessas condutas.
3. Vínculos entre usuários e equipe: Estreitando os vínculos entre usuários e equipe contribuirá no aumento da adesão aos tratamentos.
4. Ações a serem desenvolvidas no processo de cuidado: É importante que as ações a serem desenvolvidas no processo de cuidado sejam explicitadas e claras para o usuário, de forma que ele possa compreender e concordar com elas.
5. Comunicação clara e verdadeira: A comunicação com o usuário deve ser exercida de forma clara e verdadeira, de modo que ele possa entender as propostas de intervenção e tomar decisões informadas.
6. Medidas involuntárias: Medidas involuntárias devem ser utilizadas tão somente como excepcionalidade, depois de esgotadas todas as tentativas de diálogo, e em situações pontuais.",Faz-se necessário que o plano alimentar seja amplamente negociado a todo o momento.,0.9999999999,0.9189675333448676,1.0,1.0,0.8391002153932129,0.0,
"De acordo com o texto, quais podem ser algumas complicações da cirurgia bariátrica?","['no pós-operatório imediato e no pós-operatório tardio. São algumas das complicações: seromas, \ninfecções cutâneas, atelectesia pulmonar, infecção urinária, esplenectomia, fístula gástrica, \nenterorragia, trombose venosa profunda, embolia pulmonar, pancreatite, peritonite, abcesso \ncavitário, entre outras. São mais raras, mas documentadas na literatura: doenças neurológicas, \naparecimento de beribéri e obstruções gastrointestinais por fitobezoares (ou seja, obstruções \npor sementes, cascas, fibras, celulose ou frutas) (OLIVEIRA, 2007).5.11.12 Cefaleia (dor de cabeça).................................................................................................................131\n5.11.13 Sangramento nas gengivas............................................................................................................131\n5.11.14 Varizes.............................................................................................................................................131\n5.11.15 Câimbras..........................................................................................................................................13110.1.2 Pós-operatório.........................................................................................................................157\n10.2 O papel dos profissionais da Atenção Básica na cirurgia bariátrica..........................................159\nReferências...................................................................................................................................................160\nBibliografia complementar.........................................................................................................................160\n11 Distúrbios alimentares: bulimia, compulsão alimentar e transtornos alimentares.... 161']"," De acordo com o texto fornecido, algumas das possíveis complicações após uma cirurgia bariátrica podem incluir:

1. Seromas (coletes de líquido subcutâneo)
2. Infecções cutâneas (infecções da pele)
3. Atelectasia pulmonar (colapso parcial ou total do pulmão)
4. Infecção urinária
5. Esplenectomia (remoção do fígado esplênico)
6. Fístula gástrica
7. Enterorragia (sangramento intestinal)
8. Trombose venosa profunda
9. Embolia pulmonar
10. Pancreatite (inflamação do pâncreas)
11. Peritonite (infecção do peritônio)
12. Abcesso cavitário
13. Dor de cabeça (cefaleia)
14. Sangramento nas gengivas
15. Varizes
16. Câimbras
17. Obstruções gastrointestinais por fitobezoares (obstruções causadas por sementes, cascas, fibras, celulose ou frutas)

Além disso, as complicações mais raras documentadas na literatura podem incluir doenças neurológicas e aparição de beribéri.","São algumas das complicações: seromas, infecções cutâneas, atelectesia pulmonar, infecção urinária.",0.9999999999,0.9264358235090255,1.0,,0.8450168967447883,0.7999999984,
O que caracteriza a bulimia nervosa segundo o texto?,"['166\nMinistério da Saúde | Secretaria de Atenção à Saúde | Departamento de Atenção Básica\n11.2 Bulimia nervosa\nOutro transtorno alimentar reconhecido e de maior prevalência é a bulimia nervosa, \ncaracterizada por grande e rápida ingestão de alimentos com sensação de perda do controle \n(episódios bulímicos), acompanhados de métodos compensatórios inadequados para o controle \nde peso, como o vômito autoinduzido, o uso de medicamentos, dietas e exercícios físicos. Drogas \nrecentemente utilizadas para o tratamento da obesidade, assim como drogas ilícitas como a \ncocaína, também têm sido usadas recentemente por pacientes bulímicos (COCHRANE et al., 1998 \napud CÓRDAS et al., 2004).episódios (isto é, sensação de não conseguir \nparar de comer ou de controlar o que ou \nquanto está comendo).\n2. Comportamentos compensatórios \ninapropriados para prevenir ganho de peso, \ncomo vômito autoinduzido, abuso de laxantes, \ndiuréticos ou outras drogas, dieta restrita ou \njejum ou exercícios vigorosos.\n3. Episódios bulímicos e comportamentos \ncompensatórios ocorrem, em média, 2 vezes \npor semana por, pelo menos, 3 meses.\n4. Autoavaliação é indevidamente influenciada \npela forma e pelo peso corporal.\n5. O distúrbio não ocorre exclusivamente \ndurante episódios de anorexia nervosa.\nEspecificar tipos:\n– Purgativo: autoindução de vômitos, uso \nindevido de laxantes e diuréticos, enemas;recusa em ir para a cama, insônia) ou do apetite \n(bulimia, anorexia).\n• \nSintomas obsessivos compulsivos, como preocupação \nexagerada com limpeza.\n• \nAnsiedade extrema.\n• \nComportamento muito agressivo ou apático.\n• \nImagem corporal distorcida.\n• \nBaixa autoestima, insegurança.\n• \nDificuldade de concentração e aprendizagem.\n• \nRelutância em voltar para casa.\n• \nFaltas frequentes à escola.\n• \nDificuldades para participar de atividades físicas.\n• \nAfastamento, isolamento social, existência de poucos \namigos da mesma faixa etária.\n• \nChoro sem motivo aparente.\n• \nMedos constantes (medo de adultos, medo de ser \natraente, repulsa ao contato físico).\n•']"," A bulimia nervosa é caracterizada pelo grande e rápido consumo de alimentos com sensação de perda do controle (episódios bulímicos), seguidos de métodos compensatórios inadequados para o controle de peso, como vômito autoinduzido, uso indevido de laxantes e diuréticos, dietas restritas ou jejum, exercícios físicos vigorosos. Esses episódios e comportamentos compensatórios ocorrem, em média, 2 vezes por semana por pelo menos três meses. Além disso, a autoavaliação é indevidamente influenciada pela forma e pelo peso corporal, sendo que o distúrbio não ocorre exclusivamente durante episódios de anorexia nervosa. Outros sintomas associados à bulimia nervosa incluem ansiedade extrema, comportamento agressivo ou apático, imagem corporal distorcida, baixa autoestima e insegurança, dificuldade de concentração e aprendizagem, relutância em voltar para casa, faltas frequentes à escola, dificuldades para participar de atividades físicas, afastamento, isolamento social, existência de poucos amigos da mesma faixa etária, choro sem motivo aparente, medos constantes e repulsa ao contato físico.",Caracterizada por grande e rápida ingestão de alimentos com sensação de perda do controle (episódios bulímicos)...,0.9999999999,0.90597117213338,1.0,1.0,0.8582008060497017,0.0,
Como o texto descreve a relação entre a sociedade atual e os transtornos alimentares?,"['toda a comida e líquidos para sua boca ou\ntomando todos os cuidados com\nalimentação por sonda?\nO indivíduo precisa\napenas de ajuda eventual, como a colocação\nde um utensílio na sua mão ou ajuda\nocasional para pegar os alimentos\ncom o talher?pois cada encontro é preenchido com novas experiências.\n15Veja um exemplo sobre o uso do PRACTICE em Cadernos de Atenção Básica, nº 38 – Estratégias para o Cuidado \nda Pessoa com Doença Crônica - Obesidade.1.8 Conclusão sobre a atenção à família no dado momento.....................................................................30\nReferências\t ...............................................................................................................................................................31\n2 Visita Domiciliar para a Família do Recém-Nascido............................................................ 33\nReferências\t ...............................................................................................................................................................39']"," O texto não descreve explicitamente a relação entre a sociedade atual e os transtornos alimentares. Porém, podemos inferir algumas informações relevantes ao assunto.

O contexto apresentado contém dois tópicos: alimentação por sonda e cuidados com alimentação para uma pessoa que precisa de ajuda eventual na hora de comer, além de um artigo sobre estratégias para o cuidado da pessoa com doença crônica - obesidade.

A alimentação por sonda pode ser associada a problemas de transtornos alimentares, como anorexia ou bulimia, devido à falta de contato físico com a comida e o medo de perder o controle sobre a ingestão alimentar.

Já no artigo sobre obesidade, podemos ver que a sociedade atual pode estar relacionada aos transtornos alimentares por meio da cultura alimentar e do estilo de vida sedentário que muitas vezes prevalecem. Por exemplo, a disponibilidade excessiva de comida rica em gorduras e açúcar, a falta de tempo para praticar exercícios físicos ou a utilização de tecnologias que facilitam o trabalho doméstico podem contribuir para o aumento do risco de obesidade.

Em resumo, embora o texto não descreva explicitamente a relação entre a sociedade atual e os transtornos alimentares, podemos inferir que a cultura alimentar e o estilo de vida sedentário da sociedade atual podem estar associados a problemas de transtornos alimentares.",A preocupação da sociedade atual pela perda e controle de peso leva à busca de dietas por meio dos diversos meios de comunicação.,0.9999999999,0.8958150360814847,0.0,0.8571428571428571,0.8008527543469308,0.0,
Quais condições cardíacas podem necessitar de avaliações mais precisas através de teste ergométrico?,"['3.3.11 Outros exames que devem ser realizados em pacientes com excesso de peso \n(IMC >25 kg/m2)......................................................................................................................................68\n3.3.11.1 Circunferência da cintura....................................................................................................68\n3.3.11.2 Lipidograma.........................................................................................................................68\n3.3.11.3 Pressão arterial.....................................................................................................................683.3.11.3 Pressão arterial.....................................................................................................................68\n 3.3.11.4 Glicemia ..............................................................................................................................69\n3.3.11.5 Avaliação do risco cardiovascular........................................................................................70\n3.3.11.6 Avalição de condições endócrinas.......................................................................................70\n3.3.11.7 Obesidade e câncer..............................................................................................................71cardiopatias congênitas ou doenças agudas. A presença de algumas condições clínicas (tais como \nasma, obesidade e diabetes mellitus) exige a adoção de recomendações especiais, que devem ser \nidentificadas e quantificadas (idem) [D].']","3.3.11.3 Pressão arterial é um exame básico que deve ser realizado em pacientes com excesso de peso (IMC >25 kg/m²). No entanto, caso haja suspeita de cardiopatias congênitas ou doenças agudas, podem ser necessárias avaliações mais precisas. Um teste ergométrico pode ser uma opção para avaliar a função cardíaca em pacientes com condições suspeitas de cardiopatias congênitas ou doenças agudas, como por exemplo, cardiopatia isquémica coronariana crónica ou cardiopatia hipertensiva. É importante ressaltar que a presença de algumas condições clínicas (como asma, obesidade e diabetes mellitus) exige a adoção de recomendações especiais, que devem ser identificadas e quantificadas.","Indivíduos com cardiopatias como angina de esforço, insuficiência cardíaca, entre outras, podem necessitar de avaliações mais precisas, que requerem a realização de teste ergométrico.",0.9999999999,0.8760301109966084,1.0,0.75,0.8896389578204732,0.0,
"Por que o ganho de força é importante para a autonomia dos indivíduos, especialmente em idosos?","['148) que, diferentemente dos outros que identificam se a pessoa precisa de ajuda ou\nnão, procura quantificar a ajuda necessária mostrando-se, muito útil no planejamento\nassistencial.\nQuando se avalia a funcionalidade da pessoa idosa é necessário diferenciar\ndesempenho e capacidade funcional.\n•\nDesempenho avalia o que o idoso realmente faz no seu dia-a-dia.\n•\nCapacidade funcional avalia o potencial que a pessoa idosa tem para realizar\na atividade, ou seja, sua capacidade remanescente, que pode ou não ser\nutilizada.cuidado ao longo do tempo confere vantagens, especialmente, no\nacompanhamento da pessoa idosa, como:\n• Não é necessário se esgotar todos os assuntos num único contato;\n• É possível negociar mudanças de hábitos gradual e continuamente, onde cada conquista\npode ser comemorada, ou quando necessário, novas negociações são estabelecidas;\n• É possível haver maior agilidade na percepção de reações inadequadas a uso\nde medicamentos ou de outras condutas que possam prejudicar a vida da\npessoa idosa, possibilitando a correção dessas condutas;\n• Estreitam-se os vínculos entre usuários e equipe, o que contribuirá no aumento da\nadesão aos tratamentos.59\nRASTREAMENTO\nPor que é importante o rastreamento?\nAs crianças com perdas auditivas têm maiores dificuldades para desenvolvimento das habilidades \nde comunicações verbais e não verbais, assim como aumento de problemas comportamentais e \nredução de bem-estar psicossocial, além de apresentarem menor nível de aprendizado quando \ncomparadas a crianças com audição normal.\nExiste boa evidência de que o teste de rastreamento é altamente preciso e conduz à \nidentificação precoce e tratamento da perda auditiva nas crianças. O número necessário para \nrastrear dentro de um programa universal é de 878 infantes para o diagnóstico de um caso. \nQuando é importante rastrear?']"," O ganho de força é importante para a autonomia dos idosos por diversas razões. A força física é fundamental para que as pessoas idosas possam realizar atividades do dia-a-dia, como andar, levantar objetos e se movimentarem livremente. Essas atividades são essenciais para a manutenção da independência e da autonomia dos indivíduos, pois permitem que eles se deslocem, cuidem de si mesmos e realizem tarefas domésticas.

   Além disso, a força física também ajuda a prevenir a fraqueza muscular, que pode ser causada por inatividade ou por condições médicas como o osteoporose. A fraqueza muscular pode aumentar o risco de quedas e outras lesões, o que pode prejudicar a autonomia dos idosos.

   Por fim, a força física também é importante para a manutenção da saúde geral das pessoas idosas. Exercícios físicos regulares podem ajudar a melhorar a circulação sanguínea, a respiração e a digestão, além de reduzir o risco de doenças cardiovasculares e outras condições médicas.

   Em resumo, o ganho de força é importante para a autonomia dos idosos porque permite que eles realizem atividades do dia-a-dia, prevenja fraqueza muscular e ajuda a manter a saúde geral. É importante que as pessoas idosas façam exercícios físicos regulares para manter sua força e autonomia.","Esse componente é importante para a saúde quando se considera a capacidade de autonomia dos indivíduos, principalmente em idosos.",0.9999999999,0.9148652806287302,1.0,1.0,0.8302718920085117,0.0,
Quais os efeitos da diminuição da flexibilidade nas atividades cotidianas?,"['necessária às atividades diárias. Porém, atividades específicas como exercícios de \nalongamento podem ser indispensáveis para alcançar um nível satisfatório de flexibilidade. \nOutras práticas como ioga, pilates, tai chi chuan e lian gong também trazem resultados para \no ganho de flexibilidade.com objetivo de detecção da síndrome e estabelecimento de intervenções precoces\nDoença\nComorbidades\nSINTOMAS\n. perda de peso\n. fadiga\n.\nforça\n.\natividade física\n.\nvelocidade de caminhada\nSINAIS\n. sarcopenia\n. osteopenia\n. alterações de equilíbrio e marcha\n. limitações funcionais\n. Descondicionamentofísico\n. má nutrição\nDeclínio na\nfunção\nfisiológica e na\nreserva\nfuncional\n. quedas\n. doenças agudas\n. hospitalização\n. incapacidade\n. dependência\n.\nqualidade de vida\n. institucionalização\n. morte\n.\n.\n.\n. sarcopenia\n. osteopenia\n. alteraç\n. limitaç\n.\nfí\nCONSEQUENCIAS DA FRAGILIDADE\n.\nALTERAÇÕES BÁSICAS\nFENÓTIPOo estabelecimento de hipóteses diagnósticas na população em questão. \nOs estudos epidemiológicos também demonstram haver impactos negativos, advindos de \nproblemas não tratados ou cuidados, na sociabilidade e na escolaridade, que tendem a persistir']"," A diminuição da flexibilidade pode ter efeitos negativos em várias atividades cotidianas. Por exemplo, a limitação de movimentos pode dificultar o desempenho de tarefas simples como arrumar o cabelo ou vestir-se. Além disso, a falta de flexibilidade também pode causar dores e lesões em áreas específicas do corpo, como o colo, o quadril e as costas, durante atividades físicas mais intensivas.

   Em termos de longo prazo, a diminuição da flexibilidade também pode aumentar a chance de desenvolver condições relacionadas à fragilidade, como sarcopenia e osteopenia, que podem levar a limitações funcionais, alterações de equilíbrio e marcha, bem como declínio na função fisiológica e reserva funcional. Isso pode aumentar a chance de quedas, doenças agudas, hospitalizações, incapacidade, dependência e até morte.

   Por outro lado, práticas específicas como exercícios de alongamento, ioga, pilates, tai chi chuan e lian gong podem ajudar a melhorar a flexibilidade e reduzir os riscos associados à diminuição da mesma. É importante lembrar que qualquer mudança no estilo de vida ou rotina de exercícios deve ser feita sob orientação médica para garantir segurança e eficácia.","a diminuição da flexibilidade de algumas articulações prejudica a postura e pode trazer dores, além de diminuir a autonomia do indivíduo para realizar atividades cotidianas.",0.9999999999,0.9238331091395038,1.0,1.0,0.8530028312100582,0.0,
Quais são as recomendações gerais sobre atividades físicas para crianças de 5 a 17 anos?,"['Atividade Física para Pessoas com \nHipertensão Arterial Sistêmica: \nrecomendações para o trabalho da \nAtenção Básica\n59.3 Alimentação de crianças de 2 a 6 anos................................................................................................147\n9.4 Alimentação de crianças de 7 a 10 anos..............................................................................................149\n9.4.1 Recomendações gerais para crianças de 7 a 10 anos.................................................................149\n9.5 Prevenção da obesidade em crianças...................................................................................................150RAINFORTH, 2007). \n5.2.1 Exercícios aeróbios\nSe a pessoa optar por esta modalidade de exercícios, o profissional poderá sugerir atividades \ncomo caminhadas, dança, ciclismo, natação e corrida. O início deve ser gradativo, respeitando \no limite fisiológico individual. A frequência recomendada é de 3 a 5 vezes por semana, pelo \nmenos 30 minutos por dia, com o grau de intensidade de acordo com a adaptação fisiológica do \nindivíduo (BASTER; BASTER-BROOKS, 2005).\n5.2.2 Exercícios anaeróbios \nSe a pessoa optar por esta modalidade de exercícios, o profissional poderá sugerir atividades \ncomo: musculação, saltos, abdominais, flexões e agachamentos. O início deve ser gradativo,']"," As recomendações gerais sobre atividades físicas para crianças de 5 a 17 anos, segundo o texto fornecido, são as seguintes:

- Para crianças de 5 a 17 anos, é recomendado que elas praticam exercícios aeróbicos e anaeróbicos.

- Exercícios aeróbicos podem incluir caminhadas, dança, ciclismo, natação e corrida. O início deve ser gradativo, respeitando o limite fisiológico individual. A frequência recomendada é de 3 a 5 vezes por semana, pelo menos 30 minutos por dia, com o grau de intensidade de acordo com a adaptação fisiológica do indivíduo.

- Exercícios anaeróbicos podem incluir musculação, saltos, abdominais, flexões e agachamentos. O início também deve ser gradativo nesta modalidade de exercícios.

Essas recomendações são válidas para crianças saudáveis e sem condições especiais. Caso haja alguma condição médica, é importante consultar um profissional de saúde antes de iniciar qualquer programa de exercícios.","Para população de 5 a 17 anos, aconselha-se que correspondam a atividades de lazer, esporte, transporte ou atividades escolares, perfazendo pelo menos 60 minutos de atividade física de intensidade moderada a vigorosa diariamente.",0.9999999999,0.926620727913417,0.0,,0.8751070668027449,0.0,
Quais são as principais terapias utilizadas na Medicina Tradicional Chinesa?,"['5.1 Medicina tradicional chinesa – MTC.............................................................................................96\n5.2 Homeopatia....................................................................................................................................97\n5.3 Fitoterapia e plantas medicinais...................................................................................................99\n5.4 Medicina antroposófica..............................................................................................................101Referências................................................................................................................... 129\n8 Práticas integrativas e complementares........................................................................... 131\n8.1 Medicina Tradicional Chinesa (MTC)....................................................................................................133\n8.2 Homeopatia...........................................................................................................................................134\n8.3 Fitoterapia e plantas medicinais...........................................................................................................135*Conjunto de movimentos suaves, contínuos, progressivos e completos, usados para prevenção de doenças,\nmanutenção da saúde e estabilização emocional.\n**Lian Gong = Ginástica Terapêutica Chinesa que se caracteriza por um conjunto de três séries de 18 exercícios\nterapêuticos e preventivos que alia os conhecimentos da medicina ocidental às bases da Medicina Tradicional\nChinesa.']"," As principais terapias utilizadas na Medicina Tradicional Chinesa (MTC) incluem:

1. Acupuntura: consiste em aplicar pequenos ferros na superfície do corpo humano, com o objetivo de estimular pontos específicos que podem influenciar no equilíbrio energético do indivíduo.

2. Herbolaria: é a utilização de plantas medicinais para tratar diversas doenças e condições físicas e mentais.

3. Dietoterapia: consiste em recomendações específicas sobre o tipo de alimentos que devem ser consumidos ou evitados, com o objetivo de promover a recuperação e manutenção da saúde.

4. Massagem: é uma técnica manual que visa estimular pontos específicos do corpo para aliviar dor, relaxar musculatura contraída e melhorar a circulação sanguínea.

5. Exercícios de energia (Qigong): são conjuntos de movimentos suaves, contínuos, progressivos e completos, usados para prevenção de doenças, manutenção da saúde e estabilização emocional. Um exemplo é a Ginástica Terapêutica Chinesa (Lian Gong).

6. Meditação: consiste em práticas específicas para relaxar o corpo e a mente, promovendo um equilíbrio energético no indivíduo.","como principais recursos terapêuticos, utiliza acupuntura, auriculoterapia, eletroacupuntura, moxaterapia, ventosaterapia, plantas medicinais, dietoterapia, práticas corporais e mentais da MTC.",0.9999999999,0.9103504754057439,,1.0,0.8482890608290269,0.0,
O que a Política Nacional de Práticas Integrativas e Complementares (PNPIC) estabelece?,"['alimentação e nutrição. Brasília: Ministério da Saúde, 2012c.\nBRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Política Nacional de Práticas \nIntegrativas e Complementares no SUS – PNPIC-SUS. Brasília: Ministério da Saúde, 2006e. \n(Série B. Textos Básicos de Saúde).\nBRASIL. Ministério da Saúde. Secretaria de Gestão Estratégica e Participativa. Decreto nº \n7.508, de 28 de junho de 2011. Regulamenta a Lei nº 8.080, de 19 de setembro de 1990, \npara dispor sobre a organização do Sistema Único de Saúde – SUS, o planejamento da \nsaúde, a assistência à saúde e a articulação interfederativa, e dá outras providências.do acesso. Informe de atenção Básica, Brasília, n. 53, ano 9, jul./ago. 2009. Disponível \nem: <http://189.28.128.100/dab/docs/publicacoes/informes/psfinfo53.pdf>. Acesso em: maio 2012.\n______. Ministério da Saúde. Revista Brasileira de Saúde da Família, Brasília, ano 9, Edição \nespecial, 2008.\n______. Ministério da Saúde. Secretaria Executiva. Secretaria de Atenção à Saúde. Secretaria \nde Ciência, Tecnologia e Insumos Estratégicos. Política Nacional de Práticas Integrativas e \nComplementares no SUS – PNPIC-SUS. Brasília: Editora MS, 2006. 92p. (Série B. Textos Básicos \nde Saúde).\nCOOK, T. M. Samuel Hahnemann the Founder of Homoeopathic Medicine.  Great Britain:239\nSAÚDE DA CRIANÇA: CRESCIMENTO E DESENVOLVIMENTO\nA Política Nacional de Práticas Integrativas e Complementares (PNPIC) no SUS (Portaria MS nº \n971, de 3 de maio de 2006), elaborada por demanda da OMS e da população brasileira, assim \ncomo pela necessidade de normatização e harmonização dessas práticas na rede pública de saúde, \ntraz diretrizes e ações para a inserção de ações, serviços e produtos relacionados à Medicina \nTradicional Chinesa/Acupuntura, à Homeopatia e aos saberes relativos às plantas medicinais/\nFitoterapia, assim como para observatórios de saúde do Termalismo Social/Crenoterapia e da']"," A Política Nacional de Práticas Integrativas e Complementares (PNPIC), conforme definida na Portaria MS nº 971, de 3 de maio de 2006, é uma diretriz estabelecida pela Secretaria de Atenção à Saúde do Ministério da Saúde brasileiro. Ela foi elaborada em resposta a demandas da Organização Mundial da Saúde (OMS), da população brasileira e necessidade de normatização e harmonização dessas práticas na rede pública de saúde. A PNPIC traz diretrizes e ações para a inserção de ações, serviços e produtos relacionados à Medicina Tradicional Chinesa/Acupuntura, à Homeopatia e aos saberes relativos às plantas medicinais/Fitoterapia, assim como para observatórios de saúde do Termalismo Social/Crenoterapia e da Saúde do Termalismo Social.",Essa política estabelece diretrizes para o desenvolvimento de ações para garantir o acesso seguro e o uso racional de plantas medicinais e de fitoterápicos.,0.9999999999,0.897703469312887,1.0,,0.811309435793307,0.0,
