user_input,retrieved_contexts,response,reference,context_precision,answer_relevancy,context_recall,faithfulness,semantic_similarity,context_entity_recall,answer_correctness
Qual a importância do tabagismo no tratamento do diabetes mellitus?,"['Esse reconhecimento alterou as prioridades terapêuticas do diabetes, que por muito tempo \nse focaram quase que exclusivamente no controle glicêmico, o que, por sua vez, não mostrou \nao longo do tempo alteração signifi cativa da mortalidade e das complicações macrovasculares. \nA cessação do tabagismo é, hoje, considerada a primeira meta para o tratamento da pessoaa importância da adoção de medidas para MEV (NATHAN et al., 2009; AMERICAN DIABETES \nASSOCIATION, 2011; MCCULLOCH, 2011a) [Grau de Recomendação A] para a efetividade do \ntratamento. Hábitos de vida saudáveis são a base do tratamento do diabetes, sobre a qual pode \nser acrescido – ou não – o tratamento farmacológico. Seus elementos fundamentais são manter \numa alimentação adequada e atividade física regular, evitar o fumo e o excesso de álcool e \nestabelecer metas de controle de peso (GUSSO; LOPES, 2012).4.1.2. O tabagismo e o diabetes mellitus.......................................................................................57\n4.1.3 O tabagismo e a hipertensão arterial sistêmica...................................................................58 \n4.1.4 Tabagismo passivo..................................................................................................................59\n4.1.5 Tratamento da dependência da nicotina..............................................................................60\n4.1.6 Tratamento medicamentoso..................................................................................................61']","A cessação do tabagismo é considerada a primeira meta para o tratamento da pessoa com diabetes mellitus.  Hábitos de vida saudáveis, como evitar o fumo, são a base do tratamento do diabetes, sobre a qual pode ser acrescido ou não o tratamento farmacológico. 


O foco no controle glicêmico, que por muito tempo foi a prioridade no tratamento do diabetes, não demonstrou resultados significativos na redução da mortalidade e das complicações macrovasculares.  
",O tabagismo é o mais importante fator de risco cardiovascular em pessoas com diabetes mellitus.,0.9999999999,0.8649397939566431,1.0,,0.84384766449858,,
Quais são os benefícios da prática de atividade física além da perda de peso?,"['proporcionados pelo desempenho da atividade física/prática corporal podem ser\nobservados no quadro a seguir:\nQuadro 3: Benefícios da Prática Corporal/Atividade Física\nMelhor funcionamento corporal, diminuindo as perdas funcionais, favorecendo a preservação da independência\nRedução no risco de morte por doenças cardiovasculares\nMelhora do controle da pressão arterial\nManutenção da densidade mineral óssea, com ossos e articulações mais saudáveis\nMelhora a postura e o equilíbrio\nMelhor controle do peso corporal\nMelhora o perfil lipídico\nMelhor utilização da glicoseMINUTOS DE ATIVIDADE FÍSICA TODOS OS DIAS E EVITE AS BEBIDAS\nALCOÓLICAS E O FUMO.\n•\nAlém da alimentação saudável, a atividade física é importante para manter um peso\nsaudável. Movimente-se! Descubra um tipo de atividade física agradável! O prazer é\ntambém fundamental para a saúde. Caminhe, dance, brinque com crianças, faça alguns\nexercícios leves. Aproveite o espaço doméstico e espaços públicos próximos a sua casa\npara movimentar-se. Convide os vizinhos e amigos para acompanhá-lo.\n•\nEvitar o fumo e o consumo freqüente de bebida alcoólica também ajuda a diminuir o\nrisco de doenças graves, como câncer e cirrose, e pode contribuir para melhorar a\nqualidade de vida.\n•corporal / atividade física, como o incentivo de amigos e familiares, a procura por companhia\nou ocupação, alguns programas específicos de atividade física e, principalmente, a\norientação do profissional de saúde estimulando a população idosa a incorporar um\nestilo de vida mais saudável e ativo.\nOs benefícios da prática corporal/atividade física para a saúde têm sido\namplamente documentados. Os principais benefícios biológicos, psicológicos e sociais\nproporcionados pelo desempenho da atividade física/prática corporal podem ser\nobservados no quadro a seguir:\nQuadro 3: Benefícios da Prática Corporal/Atividade Física']","Além da perda de peso, a prática de atividade física oferece diversos benefícios para a saúde.  O texto destaca que a atividade física melhora o funcionamento corporal, diminuindo perdas funcionais e favorecendo a preservação da independência. 

Ela também reduz o risco de morte por doenças cardiovasculares, melhora o controle da pressão arterial e contribui para a manutenção da densidade mineral óssea, tornando os ossos e articulações mais saudáveis.  A prática regular de atividade física ainda melhora a postura e o equilíbrio, além de contribuir para um melhor controle do peso corporal e perfil lipídico. A glicose também é utilizada de forma mais eficiente com a prática regular de exercícios físicos. 


","Além disso, ajuda a relaxar, a melhorar o humor, a disposição para as atividades diárias e a socialização.",0.9999999999,0.9377621049602821,0.0,,0.8088476372935661,0.0,
O que é considerado um prontuário e qual sua função?,"['146\nMinistério da Saúde | Secretaria de Atenção à Saúde | Departamento de Atenção Básica\na continuidade do acompanhamento do usuário por outros profissionais e de valorização \ndo profissional.\nO prontuário é um documento legal destinado ao registro dos cuidados prestados por toda \na equipe de Saúde. Deve constituir documento único, devidamente identificado, que concentre \ntodas as informações relativas à saúde de cada usuário, de forma contínua e integrada, \napresentando o diagnóstico, o tratamento e a sua evolução, identificando também situações \nde risco à saúde. É um meio eficiente de comunicação entre profissionais, possibilitando melhore de proteção integral da criança. Nesta mesma linha, recomenda-se que sejam registrados em \nprontuário os dados de anamnese e dos exames físico e complementar, pois o sistema judiciário \npoderá solicitá-los à unidade de saúde (BRASIL, 2010; BRASIL, 2002).operacional de uma RAS é constituída por sistemas de apoio diagnóstico e terapêutico, \nassistencial-farmacêutico e de informação em Saúde; sistemas logísticos de identificação \ndos usuários, de prontuário clínico, de acesso regulado à atenção e de transporte em Saúde; \ne sistemas de governança da rede (MENDES, 2011).']","O prontuário é um documento legal utilizado para registrar os cuidados médicos prestados a cada usuário por toda a equipe de saúde. Ele deve ser único, identificado e conter todas as informações sobre a saúde do paciente, desde o diagnóstico, tratamento e evolução, até situações de risco à saúde. 

A função principal do prontuário é servir como um meio eficiente de comunicação entre os profissionais da saúde, garantindo uma melhor proteção integral do usuário.  Ele também serve para registrar dados importantes como anamnese, exames físicos e complementares, pois podem ser solicitados pelo sistema judiciário à unidade de saúde. 


",O prontuário é um documento legal destinado ao registro dos cuidados prestados por toda a equipe de Saúde.,0.9999999999,0.8396917792338848,1.0,,0.8820046163539402,0.0,
O que deve ser negociado amplamente durante o acompanhamento do usuário?,"['busca da promoção da qualidade de vida. Para que todos esses objetivos sejam\nalcançados, é fundamental que, durante todo o atendimento, a linguagem utilizada\nseja acessível ao usuário.\nA integralidade, subjetividade e compreensão dos diversos contextos de\nvulnerabilidades são elementos fundamentais para a abordagem de redução\nde riscos.cuidado ao longo do tempo confere vantagens, especialmente, no\nacompanhamento da pessoa idosa, como:\n• Não é necessário se esgotar todos os assuntos num único contato;\n• É possível negociar mudanças de hábitos gradual e continuamente, onde cada conquista\npode ser comemorada, ou quando necessário, novas negociações são estabelecidas;\n• É possível haver maior agilidade na percepção de reações inadequadas a uso\nde medicamentos ou de outras condutas que possam prejudicar a vida da\npessoa idosa, possibilitando a correção dessas condutas;\n• Estreitam-se os vínculos entre usuários e equipe, o que contribuirá no aumento da\nadesão aos tratamentos.Entre as pactuações a serem produzidas devem constar as ações a serem desenvolvidas \nno processo de cuidado. A comunicação com o usuário deve ser verdadeira e exercida o mais \nclaramente possível, assim como devem ser explicitadas as propostas de intervenção. Medidas \ninvoluntárias devem ser utilizadas tão somente como excepcionalidade, depois de esgotadas \ntodas as tentativas de diálogo, e em situações pontuais.']","Durante o acompanhamento do usuário, devem ser negociadas mudanças de hábitos gradualmente e continuamente. Cada conquista deve ser celebrada e, quando necessário, novas negociações são estabelecidas.  
",Faz-se necessário que o plano alimentar seja amplamente negociado a todo o momento.,0.9999999999,,1.0,1.0,0.8674945225061299,0.0,
"De acordo com o texto, quais podem ser algumas complicações da cirurgia bariátrica?","['no pós-operatório imediato e no pós-operatório tardio. São algumas das complicações: seromas, \ninfecções cutâneas, atelectesia pulmonar, infecção urinária, esplenectomia, fístula gástrica, \nenterorragia, trombose venosa profunda, embolia pulmonar, pancreatite, peritonite, abcesso \ncavitário, entre outras. São mais raras, mas documentadas na literatura: doenças neurológicas, \naparecimento de beribéri e obstruções gastrointestinais por fitobezoares (ou seja, obstruções \npor sementes, cascas, fibras, celulose ou frutas) (OLIVEIRA, 2007).5.11.12 Cefaleia (dor de cabeça).................................................................................................................131\n5.11.13 Sangramento nas gengivas............................................................................................................131\n5.11.14 Varizes.............................................................................................................................................131\n5.11.15 Câimbras..........................................................................................................................................13110.1.2 Pós-operatório.........................................................................................................................157\n10.2 O papel dos profissionais da Atenção Básica na cirurgia bariátrica..........................................159\nReferências...................................................................................................................................................160\nBibliografia complementar.........................................................................................................................160\n11 Distúrbios alimentares: bulimia, compulsão alimentar e transtornos alimentares.... 161']","O texto menciona diversas complicações possíveis após a cirurgia bariátrica, tanto no pós-operatório imediato quanto no tardio. 

Algumas das complicações listadas são: seromas, infecções cutâneas, atelectesia pulmonar, infecção urinária, esplenectomia, fístula gástrica, enterorragia, trombose venosa profunda, embolia pulmonar, pancreatite, peritonite e abcesso cavitário.

O texto também cita complicações mais raras, como doenças neurológicas, beribéri e obstruções gastrointestinais por fitobezoares (obstruções causadas por sementes, cascas, fibras, celulose ou frutas). 


Além das complicações mencionadas acima, o texto ainda lista cefaleia (dor de cabeça), sangramento nas gengivas, varizes e câimbras como possíveis efeitos da cirurgia bariátrica.  
","São algumas das complicações: seromas, infecções cutâneas, atelectesia pulmonar, infecção urinária.",0.9999999999,,1.0,1.0,0.8257348534527038,0.9999999975,
O que caracteriza a bulimia nervosa segundo o texto?,"['166\nMinistério da Saúde | Secretaria de Atenção à Saúde | Departamento de Atenção Básica\n11.2 Bulimia nervosa\nOutro transtorno alimentar reconhecido e de maior prevalência é a bulimia nervosa, \ncaracterizada por grande e rápida ingestão de alimentos com sensação de perda do controle \n(episódios bulímicos), acompanhados de métodos compensatórios inadequados para o controle \nde peso, como o vômito autoinduzido, o uso de medicamentos, dietas e exercícios físicos. Drogas \nrecentemente utilizadas para o tratamento da obesidade, assim como drogas ilícitas como a \ncocaína, também têm sido usadas recentemente por pacientes bulímicos (COCHRANE et al., 1998 \napud CÓRDAS et al., 2004).episódios (isto é, sensação de não conseguir \nparar de comer ou de controlar o que ou \nquanto está comendo).\n2. Comportamentos compensatórios \ninapropriados para prevenir ganho de peso, \ncomo vômito autoinduzido, abuso de laxantes, \ndiuréticos ou outras drogas, dieta restrita ou \njejum ou exercícios vigorosos.\n3. Episódios bulímicos e comportamentos \ncompensatórios ocorrem, em média, 2 vezes \npor semana por, pelo menos, 3 meses.\n4. Autoavaliação é indevidamente influenciada \npela forma e pelo peso corporal.\n5. O distúrbio não ocorre exclusivamente \ndurante episódios de anorexia nervosa.\nEspecificar tipos:\n– Purgativo: autoindução de vômitos, uso \nindevido de laxantes e diuréticos, enemas;recusa em ir para a cama, insônia) ou do apetite \n(bulimia, anorexia).\n• \nSintomas obsessivos compulsivos, como preocupação \nexagerada com limpeza.\n• \nAnsiedade extrema.\n• \nComportamento muito agressivo ou apático.\n• \nImagem corporal distorcida.\n• \nBaixa autoestima, insegurança.\n• \nDificuldade de concentração e aprendizagem.\n• \nRelutância em voltar para casa.\n• \nFaltas frequentes à escola.\n• \nDificuldades para participar de atividades físicas.\n• \nAfastamento, isolamento social, existência de poucos \namigos da mesma faixa etária.\n• \nChoro sem motivo aparente.\n• \nMedos constantes (medo de adultos, medo de ser \natraente, repulsa ao contato físico).\n•']","A bulimia nervosa é caracterizada por grandes e rápidas ingestões de alimentos com sensação de perda de controle (episódios bulímicos), acompanhadas de métodos compensatórios inadequados para o controle de peso, como vômito autoinduzido, uso de medicamentos, dietas e exercícios físicos.  O texto também menciona o uso recente de drogas para tratamento da obesidade e drogas ilícitas como a cocaína por pacientes bulímicos. 
",Caracterizada por grande e rápida ingestão de alimentos com sensação de perda do controle (episódios bulímicos)...,0.9999999999,0.879591075935355,1.0,1.0,0.8787035258052827,0.0,
Como o texto descreve a relação entre a sociedade atual e os transtornos alimentares?,"['toda a comida e líquidos para sua boca ou\ntomando todos os cuidados com\nalimentação por sonda?\nO indivíduo precisa\napenas de ajuda eventual, como a colocação\nde um utensílio na sua mão ou ajuda\nocasional para pegar os alimentos\ncom o talher?pois cada encontro é preenchido com novas experiências.\n15Veja um exemplo sobre o uso do PRACTICE em Cadernos de Atenção Básica, nº 38 – Estratégias para o Cuidado \nda Pessoa com Doença Crônica - Obesidade.1.8 Conclusão sobre a atenção à família no dado momento.....................................................................30\nReferências\t ...............................................................................................................................................................31\n2 Visita Domiciliar para a Família do Recém-Nascido............................................................ 33\nReferências\t ...............................................................................................................................................................39']","O texto fornecido não aborda a relação entre a sociedade atual e os transtornos alimentares.  
",A preocupação da sociedade atual pela perda e controle de peso leva à busca de dietas por meio dos diversos meios de comunicação.,0.0,,0.0,1.0,0.8717970835283801,0.0,
Quais condições cardíacas podem necessitar de avaliações mais precisas através de teste ergométrico?,"['3.3.11 Outros exames que devem ser realizados em pacientes com excesso de peso \n(IMC >25 kg/m2)......................................................................................................................................68\n3.3.11.1 Circunferência da cintura....................................................................................................68\n3.3.11.2 Lipidograma.........................................................................................................................68\n3.3.11.3 Pressão arterial.....................................................................................................................683.3.11.3 Pressão arterial.....................................................................................................................68\n 3.3.11.4 Glicemia ..............................................................................................................................69\n3.3.11.5 Avaliação do risco cardiovascular........................................................................................70\n3.3.11.6 Avalição de condições endócrinas.......................................................................................70\n3.3.11.7 Obesidade e câncer..............................................................................................................71cardiopatias congênitas ou doenças agudas. A presença de algumas condições clínicas (tais como \nasma, obesidade e diabetes mellitus) exige a adoção de recomendações especiais, que devem ser \nidentificadas e quantificadas (idem) [D].']","O texto fornecido não menciona quais condições cardíacas podem necessitar de avaliações mais precisas através de teste ergométrico.  
","Indivíduos com cardiopatias como angina de esforço, insuficiência cardíaca, entre outras, podem necessitar de avaliações mais precisas, que requerem a realização de teste ergométrico.",0.9999999999,,1.0,1.0,0.9205770147997648,0.0,
"Por que o ganho de força é importante para a autonomia dos indivíduos, especialmente em idosos?","['148) que, diferentemente dos outros que identificam se a pessoa precisa de ajuda ou\nnão, procura quantificar a ajuda necessária mostrando-se, muito útil no planejamento\nassistencial.\nQuando se avalia a funcionalidade da pessoa idosa é necessário diferenciar\ndesempenho e capacidade funcional.\n•\nDesempenho avalia o que o idoso realmente faz no seu dia-a-dia.\n•\nCapacidade funcional avalia o potencial que a pessoa idosa tem para realizar\na atividade, ou seja, sua capacidade remanescente, que pode ou não ser\nutilizada.cuidado ao longo do tempo confere vantagens, especialmente, no\nacompanhamento da pessoa idosa, como:\n• Não é necessário se esgotar todos os assuntos num único contato;\n• É possível negociar mudanças de hábitos gradual e continuamente, onde cada conquista\npode ser comemorada, ou quando necessário, novas negociações são estabelecidas;\n• É possível haver maior agilidade na percepção de reações inadequadas a uso\nde medicamentos ou de outras condutas que possam prejudicar a vida da\npessoa idosa, possibilitando a correção dessas condutas;\n• Estreitam-se os vínculos entre usuários e equipe, o que contribuirá no aumento da\nadesão aos tratamentos.59\nRASTREAMENTO\nPor que é importante o rastreamento?\nAs crianças com perdas auditivas têm maiores dificuldades para desenvolvimento das habilidades \nde comunicações verbais e não verbais, assim como aumento de problemas comportamentais e \nredução de bem-estar psicossocial, além de apresentarem menor nível de aprendizado quando \ncomparadas a crianças com audição normal.\nExiste boa evidência de que o teste de rastreamento é altamente preciso e conduz à \nidentificação precoce e tratamento da perda auditiva nas crianças. O número necessário para \nrastrear dentro de um programa universal é de 878 infantes para o diagnóstico de um caso. \nQuando é importante rastrear?']","O ganho de força é crucial para a autonomia dos indivíduos, especialmente em idosos, pois permite que eles realizem atividades diárias essenciais com independência e segurança. 

A força muscular afeta diretamente a capacidade de realizar tarefas como se levantar, caminhar, subir escadas, carregar objetos, vestir-se e cuidar de si mesmos.  Com o envelhecimento natural, ocorre uma perda gradual de massa muscular e força, o que pode levar à fragilidade, quedas e dependência de outras pessoas para as atividades básicas. 

Fortalecer os músculos ajuda a prevenir essas situações, mantendo a independência e qualidade de vida dos idosos. Além disso, um bom nível de força contribui para a autoestima, confiança e bem-estar geral.  
","Esse componente é importante para a saúde quando se considera a capacidade de autonomia dos indivíduos, principalmente em idosos.",0.0,0.9305490009821348,1.0,,0.8363918487798339,0.0,
Quais os efeitos da diminuição da flexibilidade nas atividades cotidianas?,"['necessária às atividades diárias. Porém, atividades específicas como exercícios de \nalongamento podem ser indispensáveis para alcançar um nível satisfatório de flexibilidade. \nOutras práticas como ioga, pilates, tai chi chuan e lian gong também trazem resultados para \no ganho de flexibilidade.com objetivo de detecção da síndrome e estabelecimento de intervenções precoces\nDoença\nComorbidades\nSINTOMAS\n. perda de peso\n. fadiga\n.\nforça\n.\natividade física\n.\nvelocidade de caminhada\nSINAIS\n. sarcopenia\n. osteopenia\n. alterações de equilíbrio e marcha\n. limitações funcionais\n. Descondicionamentofísico\n. má nutrição\nDeclínio na\nfunção\nfisiológica e na\nreserva\nfuncional\n. quedas\n. doenças agudas\n. hospitalização\n. incapacidade\n. dependência\n.\nqualidade de vida\n. institucionalização\n. morte\n.\n.\n.\n. sarcopenia\n. osteopenia\n. alteraç\n. limitaç\n.\nfí\nCONSEQUENCIAS DA FRAGILIDADE\n.\nALTERAÇÕES BÁSICAS\nFENÓTIPOo estabelecimento de hipóteses diagnósticas na população em questão. \nOs estudos epidemiológicos também demonstram haver impactos negativos, advindos de \nproblemas não tratados ou cuidados, na sociabilidade e na escolaridade, que tendem a persistir']","A diminuição da flexibilidade pode impactar negativamente as atividades cotidianas, tornando tarefas simples mais desafiadoras.  Embora o condicionamento físico geral seja importante para as atividades diárias, a flexibilidade específica é crucial para alcançar um nível satisfatório de mobilidade e realizar movimentos com amplitude e conforto adequados. 


Sem flexibilidade suficiente, atividades como se levantar de uma cadeira, dobrar-se para pegar objetos no chão ou alcançar prateleiras podem se tornar mais difíceis e até dolorosas.  A falta de flexibilidade também pode limitar a capacidade de realizar exercícios físicos com eficácia e segurança, aumentando o risco de lesões. 
","a diminuição da flexibilidade de algumas articulações prejudica a postura e pode trazer dores, além de diminuir a autonomia do indivíduo para realizar atividades cotidianas.",0.0,0.9135804736078041,1.0,,0.8537371571850628,0.0,
Quais são as recomendações gerais sobre atividades físicas para crianças de 5 a 17 anos?,"['Atividade Física para Pessoas com \nHipertensão Arterial Sistêmica: \nrecomendações para o trabalho da \nAtenção Básica\n59.3 Alimentação de crianças de 2 a 6 anos................................................................................................147\n9.4 Alimentação de crianças de 7 a 10 anos..............................................................................................149\n9.4.1 Recomendações gerais para crianças de 7 a 10 anos.................................................................149\n9.5 Prevenção da obesidade em crianças...................................................................................................150RAINFORTH, 2007). \n5.2.1 Exercícios aeróbios\nSe a pessoa optar por esta modalidade de exercícios, o profissional poderá sugerir atividades \ncomo caminhadas, dança, ciclismo, natação e corrida. O início deve ser gradativo, respeitando \no limite fisiológico individual. A frequência recomendada é de 3 a 5 vezes por semana, pelo \nmenos 30 minutos por dia, com o grau de intensidade de acordo com a adaptação fisiológica do \nindivíduo (BASTER; BASTER-BROOKS, 2005).\n5.2.2 Exercícios anaeróbios \nSe a pessoa optar por esta modalidade de exercícios, o profissional poderá sugerir atividades \ncomo: musculação, saltos, abdominais, flexões e agachamentos. O início deve ser gradativo,']","O texto fornecido não contém informações específicas sobre recomendações gerais de atividades físicas para crianças de 5 a 17 anos. O foco do trecho é em atividades físicas para pessoas com hipertensão arterial sistêmica, detalhando exercícios aeróbios e anaeróbios com suas respectivas recomendações de frequência e intensidade.  
","Para população de 5 a 17 anos, aconselha-se que correspondam a atividades de lazer, esporte, transporte ou atividades escolares, perfazendo pelo menos 60 minutos de atividade física de intensidade moderada a vigorosa diariamente.",0.0,,0.0,1.0,0.8806691340765517,,
Quais são as principais terapias utilizadas na Medicina Tradicional Chinesa?,"['5.1 Medicina tradicional chinesa – MTC.............................................................................................96\n5.2 Homeopatia....................................................................................................................................97\n5.3 Fitoterapia e plantas medicinais...................................................................................................99\n5.4 Medicina antroposófica..............................................................................................................101Referências................................................................................................................... 129\n8 Práticas integrativas e complementares........................................................................... 131\n8.1 Medicina Tradicional Chinesa (MTC)....................................................................................................133\n8.2 Homeopatia...........................................................................................................................................134\n8.3 Fitoterapia e plantas medicinais...........................................................................................................135*Conjunto de movimentos suaves, contínuos, progressivos e completos, usados para prevenção de doenças,\nmanutenção da saúde e estabilização emocional.\n**Lian Gong = Ginástica Terapêutica Chinesa que se caracteriza por um conjunto de três séries de 18 exercícios\nterapêuticos e preventivos que alia os conhecimentos da medicina ocidental às bases da Medicina Tradicional\nChinesa.']","A Medicina Tradicional Chinesa (MTC) utiliza diversas terapias, entre elas o Lian Gong, que é uma ginástica terapêutica chinesa composta por três séries de 18 exercícios.  Essas práticas visam a prevenção de doenças, manutenção da saúde e estabilização emocional. A MTC também integra conhecimentos da medicina ocidental às suas bases. 


","como principais recursos terapêuticos, utiliza acupuntura, auriculoterapia, eletroacupuntura, moxaterapia, ventosaterapia, plantas medicinais, dietoterapia, práticas corporais e mentais da MTC.",0.9999999999,0.8658258010647453,1.0,,0.8452825000429786,0.0,
O que a Política Nacional de Práticas Integrativas e Complementares (PNPIC) estabelece?,"['alimentação e nutrição. Brasília: Ministério da Saúde, 2012c.\nBRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Política Nacional de Práticas \nIntegrativas e Complementares no SUS – PNPIC-SUS. Brasília: Ministério da Saúde, 2006e. \n(Série B. Textos Básicos de Saúde).\nBRASIL. Ministério da Saúde. Secretaria de Gestão Estratégica e Participativa. Decreto nº \n7.508, de 28 de junho de 2011. Regulamenta a Lei nº 8.080, de 19 de setembro de 1990, \npara dispor sobre a organização do Sistema Único de Saúde – SUS, o planejamento da \nsaúde, a assistência à saúde e a articulação interfederativa, e dá outras providências.do acesso. Informe de atenção Básica, Brasília, n. 53, ano 9, jul./ago. 2009. Disponível \nem: <http://189.28.128.100/dab/docs/publicacoes/informes/psfinfo53.pdf>. Acesso em: maio 2012.\n______. Ministério da Saúde. Revista Brasileira de Saúde da Família, Brasília, ano 9, Edição \nespecial, 2008.\n______. Ministério da Saúde. Secretaria Executiva. Secretaria de Atenção à Saúde. Secretaria \nde Ciência, Tecnologia e Insumos Estratégicos. Política Nacional de Práticas Integrativas e \nComplementares no SUS – PNPIC-SUS. Brasília: Editora MS, 2006. 92p. (Série B. Textos Básicos \nde Saúde).\nCOOK, T. M. Samuel Hahnemann the Founder of Homoeopathic Medicine.  Great Britain:239\nSAÚDE DA CRIANÇA: CRESCIMENTO E DESENVOLVIMENTO\nA Política Nacional de Práticas Integrativas e Complementares (PNPIC) no SUS (Portaria MS nº \n971, de 3 de maio de 2006), elaborada por demanda da OMS e da população brasileira, assim \ncomo pela necessidade de normatização e harmonização dessas práticas na rede pública de saúde, \ntraz diretrizes e ações para a inserção de ações, serviços e produtos relacionados à Medicina \nTradicional Chinesa/Acupuntura, à Homeopatia e aos saberes relativos às plantas medicinais/\nFitoterapia, assim como para observatórios de saúde do Termalismo Social/Crenoterapia e da']","A Política Nacional de Práticas Integrativas e Complementares (PNPIC) no SUS, estabelecida pela Portaria MS nº 971, de 3 de maio de 2006, visa normatizar e harmonizar as práticas integrativas e complementares na rede pública de saúde.  

Ela traz diretrizes e ações para a inserção de serviços e produtos relacionados à Medicina Tradicional Chinesa/Acupuntura, Homeopatia, Fitoterapia, Termalismo Social/Crenoterapia e outras práticas reconhecidas pela comunidade científica. 


A PNPIC foi elaborada em resposta à demanda da OMS, da população brasileira e à necessidade de regulamentação dessas práticas na saúde pública.  
",Essa política estabelece diretrizes para o desenvolvimento de ações para garantir o acesso seguro e o uso racional de plantas medicinais e de fitoterápicos.,0.9999999999,0.921009958492537,1.0,,0.8019714711419068,0.0,
Por que o uso de edulcorantes em gestantes e crianças é controverso?,"['extrapolar na quantidade diária máxima permitida.\nO uso em excesso pode trazer prejuízo à saúde. O largo consumo de edulcorantes artificiais \ne naturais nas diferentes fases do curso de vida tem provocado controvérsia, principalmente \no uso em gestantes e crianças. Este tema merece atenção dos profissionais de Saúde, devido \nà falta de dados sobre o uso seguro como produto de consumo regular (ACCIOLY; SAUNDERS; \nLACERDA, 2002).e costumam ser mais bem tolerados. No entanto, vários deles provocam importante ganho de \npeso. Sua eficácia é semelhante aos típicos em termos de sintomas positivos e sua ação nos \nsintomas negativos (embotamento afetivo, isolamento) é controversa. Alguns deles (risperidona,4.5 Alimentos diet e light..............................................................................................................................95\n4.6 Edulcorantes............................................................................................................................................96\nReferências ....................................................................................................................................................97\n5 Abordagem cognitivo-comportamental.............................................................................. 99']","O uso de edulcorantes em gestantes e crianças é controverso devido à falta de dados sobre o uso seguro como produto de consumo regular.  Essa questão merece atenção dos profissionais de saúde, pois ainda não há informações suficientes para determinar a segurança do consumo frequente de edulcorantes durante essas fases da vida. 
","O largo consumo de edulcorantes artificiais e naturais nas diferentes fases do curso de vida tem provocado controvérsia, principalmente o uso em gestantes e crianças.",0.9999999999,,1.0,1.0,0.9086904507090074,0.9999999975,
Como se define a magnificação no contexto do pensamento disfuncional?,"['experiências dos participantes desde o último encontro. \n• Discutir com cada participante como estavam sendo realizadas as mudanças \nnecessárias e observadas com os resultados do questionário inicial, o uso das técnicas \nde controle comportamental e a importância da assertividade.\n• Trabalhar as disfunções cognitivas trazidas pelos sujeitos durante a sessão com \no processo de cessação e as crenças relacionadas às difi culdades encontradas, \nprincipalmente ao humor, condicionamentos e mudança de rotina.\n• Usar a técnica do reforço positivo quanto aos progressos efetuados pelos participantes, \nassim como a identifi cação de situações de risco e o enfrentamento destas situações132\nMinistério da Saúde | Secretaria de Atenção a Saúde | Departamento de Atenção Básica\nautomáticos (pensamentos não resultantes de raciocínio lógico) específicos em relação a \nesse fato.\nEsse sistema se chama “esquema mental” e se estabelece a partir de cada conceito ela-\nborado na relação do indivíduo com o meio, causando ou não prejuízo. \nChamamos de pensamentos automáticos disfuncionais (Figura 9) aqueles que são re-\nsultado de crenças central e intermediária disfuncionais e que levam ao comportamento-\n-problema, que acaba por confirmar e reforçar essas crenças.\nFigura 9 – Pensamentos automáticos e disfuncionais\nFonte: (CAMINHA et al., 2003).desfavoráveis.\n– Ligação forte com a \ncomunidade;\n– Oportunidade para uso \nconstrutivo do lazer;\n– Experiências culturais \npositivas;\n– Gratificação por \nenvolvimento na comunidade.\nDomínio Psicológico – Temperamento difícil;\n– Dificuldades significativas de \naprendizagem;\n– Abuso sexual, físico e emocional.\n– Habilidade de aprender com \na experiência;\n– Boa autoestima;\n– Habilidades sociais;\n– Capacidade para resolver \nproblemas.\nDomínio Biológico\n– Anormalidades cromossômicas;\n– Exposição a substâncias tóxicas na \ngestação;\n– Trauma craniano;\n– Hipóxia ou outras complicações ao \nnascimento;\n– Doenças crônicas, em especial \nneurológicas e metabólicas;\n– Efeitos colaterais de medicação.']","A magnificação é um tipo de distorção cognitiva que caracteriza o pensamento disfuncional. Ela se refere à tendência de exagerar ou amplificar a importância de eventos negativos, atribuindo-lhes maior significado e impacto do que realmente possuem.  Pessoas com pensamentos magnificados tendem a focar nos aspectos ruins de uma situação, ignorando os positivos, e a interpretar esses eventos como ameaças iminentes ou desastres inevitáveis. 


",Os estímulos são acrescidos de significados que não são confirmados por uma análise objetiva.,0.9999999999,0.8891046336860376,1.0,0.7142857142857143,0.7946163890380542,0.0,
